seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
39,34,4,1,1475,2391,3459,2794,796,1415,
10,34,6,1,3441,1788,2907,1080,2172,2053,251
8,34,8,1,6487,1809,1567,2719,2413,3266,
26,34,10,1,2704,950,525,302,918,1998,259
68,34,12,1,534,761,1015,831,1784,1349,103
42,34,14,1,1922,195,868,1619,447,1923,305
14,34,16,1,4561,2818,1786,1128,694,1143,
32,34,18,1,1260,1967,1470,1345,1068,1434,
54,34,20,1,3171,1370,717,1721,603,1132,
55,34,22,1,637,1207,1126,338,1706,1249,
62,34,24,1,758,917,851,828,943,764,181
48,34,26,1,1939,1106,929,1236,596,1281,
25,34,28,1,1778,825,1663,2500,1139,2113,
31,34,30,1,1428,2766,1134,926,455,2382,
56,34,32,1,1758,1915,1564,1287,418,837,162
57,34,1,2,2193,886,813,1528,547,1122,168
6,34,3,2,,1252,1779,2107,1541,2884,
17,34,5,2,2001,2138,2212,1155,1046,1412,
33,34,7,2,2346,548,2318,521,1119,1763,
59,34,9,2,814,1032,1090,1668,828,952,84
46,34,11,2,1083,469,1187,1978,812,1494,227
45,34,13,2,3013,245,1272,1189,1334,1276,
41,34,15,2,1172,1026,1915,895,1709,1332,89
21,34,17,2,3239,2629,1588,1761,1833,1653,
12,34,19,2,2003,3112,2876,1107,1212,2688,
16,34,21,2,4222,2232,792,1809,1400,1471,
24,34,23,2,1284,1258,998,981,1416,1158,
66,34,25,2,542,677,2039,1075,1083,1827,
67,34,27,2,713,1646,965,743,987,2116,
19,34,29,2,1230,1928,1385,1629,1331,1470,
53,34,31,2,1997,1803,562,254,1465,835,143
17,35,2,1,3254,1905,2385,2060,1534,2278,
38,35,4,1,2011,2879,2220,2039,1663,1341,
25,35,6,1,1706,1481,2005,1932,1645,1743,
29,35,8,1,1285,1446,1628,1501,1142,2109,
8,35,10,1,2632,3139,2292,1329,970,1201,
34,35,12,1,1836,2490,2090,2239,1336,1376,
57,35,14,1,1403,845,1384,1978,1342,1069,
59,35,16,1,1731,1999,1569,1270,806,934,
48,35,18,1,1676,2725,1963,1326,1839,1312,
54,35,20,1,1705,2325,1798,1864,1289,1456,
36,35,22,1,1255,2282,1429,2310,1599,1513,
31,35,24,1,3953,2286,1489,1617,1948,1362,
62,35,26,1,1909,1491,1228,1747,2205,1058,
40,35,28,1,2683,2216,1970,2075,2021,3008,
60,35,30,1,1902,2153,2312,1957,1390,3047,
16,35,32,1,1210,2814,1414,1271,1013,935,
32,35,1,2,2478,2611,1982,1708,927,1095,
55,35,3,2,1932,1116,1355,1856,1335,1762,
49,35,5,2,3230,1825,2980,1225,1190,1063,
12,35,7,2,2316,2010,1755,1840,2004,1905,
65,35,9,2,1417,2562,2481,1627,1327,1613,
7,35,11,2,2697,2994,1874,1730,1829,1099,
21,35,13,2,3611,2666,1820,2209,2020,1206,
46,35,15,2,1383,1799,1642,1385,2190,1155,
37,35,17,2,2364,2121,2040,1842,2113,1527,
43,35,19,2,2201,1746,2838,1400,1568,2163,
44,35,21,2,1651,1156,1169,1866,1433,1299,
61,35,23,2,1370,1594,1940,1985,1111,1955,
35,35,25,2,1582,1494,1943,2681,1374,1236,
47,35,27,2,3601,2002,2852,2076,2023,1825,
63,35,29,2,3473,3260,2349,1867,1742,2218,
10,35,31,2,1730,2307,2074,4071,1084,1534,
49,36,1,1,964,2045,3882,1678,2220,1480,
68,36,3,1,1424,4681,4541,3411,2107,1241,
51,36,5,1,1102,2110,3272,1505,2266,1913,
36,36,7,1,3025,2266,610,2616,2121,670,
58,36,9,1,492,3341,4232,2087,1200,1043,
61,36,11,1,542,2912,5076,3252,2033,362,
39,36,13,1,593,1737,1776,3497,2042,1507,
43,36,15,1,,2400,3572,2474,1393,1151,
57,36,17,1,288,396,8656,2829,838,1107,
24,36,19,1,1517,3815,3142,1238,1621,2094,
46,36,21,1,640,2435,4009,1975,2918,2049,
23,36,23,1,723,3492,2293,1212,1301,2065,
10,36,25,1,6997,904,3035,2080,1071,1615,
69,36,27,1,549,3846,6325,4088,2652,738,
53,36,29,1,754,6983,4088,2877,1303,1243,
42,36,31,1,618,4302,1783,1535,1125,1347,
59,36,2,2,518,2542,3506,3417,1581,465,
20,36,4,2,1533,1975,4002,2997,1533,2392,
8,36,6,2,5483,1408,2600,1567,1439,1416,
26,36,8,2,866,2814,2605,1780,2535,3540,
34,36,10,2,1042,2707,1558,2224,2109,341,
41,36,12,2,529,3079,3096,2517,1607,919,
38,36,14,2,562,1053,1985,3283,2387,1498,
56,36,16,2,585,2754,5317,5840,1961,1078,
45,36,18,2,488,3413,3843,1469,1374,1449,
15,36,20,2,2373,2524,2556,1684,499,2934,
33,36,22,2,3575,1129,1606,2229,2469,934,
44,36,24,2,260,4933,2439,1861,1522,1483,
7,36,26,2,3071,1911,2083,3340,2090,1120,
28,36,28,2,411,3688,2848,3010,2164,3060,
29,36,30,2,455,4401,2136,4266,1301,1950,
40,36,32,2,623,6735,5058,6905,1648,621,
16,37,2,1,1821,1447,2154,1453,1521,2141,365
54,37,4,1,2915,2621,1340,1808,1047,1557,
33,37,6,1,2409,1690,1148,1050,912,1053,
46,37,8,1,1054,1020,1280,631,1170,1131,
17,37,10,1,1140,890,1646,1382,1243,1901,
34,37,12,1,1119,2267,1263,999,910,1312,
37,37,14,1,2045,806,922,777,1080,711,
26,37,16,1,1067,1900,2071,1072,1363,855,
14,37,18,1,1430,3404,1943,1435,1290,2055,
45,37,20,1,2115,1348,1309,893,550,791,
8,37,22,1,4364,1806,1552,1096,1910,1670,
35,37,24,1,2010,991,509,671,646,1423,
32,37,26,1,2077,1299,1396,1073,760,792,
25,37,28,1,2807,872,1707,1056,1529,2063,
39,37,30,1,2487,1806,2160,1790,964,1108,
49,37,32,1,1731,1659,1417,641,991,982,
50,37,1,2,4182,2268,831,941,1762,347,
10,37,3,2,2260,1241,1836,1021,1140,2171,
12,37,5,2,2475,2978,3385,964,756,626,
44,37,7,2,2480,1503,1848,1681,1326,779,
52,37,9,2,1481,1625,903,1194,551,705,
27,37,11,2,311,2199,1215,1315,371,2258,
57,37,13,2,1407,1239,1521,1130,1087,1001,
22,37,15,2,1557,1124,1968,1089,1156,1564,
43,37,17,2,1591,1233,1533,1430,913,787,
42,37,19,2,1664,2021,2368,729,1113,1251,
5,37,21,2,3067,1860,1285,1524,1562,833,
66,37,23,2,1090,1110,1165,1175,1025,1102,
40,37,25,2,1617,1232,1760,1175,762,853,
9,37,27,2,2056,1669,2366,1637,2341,1409,
15,37,29,2,1188,2207,2138,1239,1143,2489,
41,37,31,2,1260,1509,1362,1085,888,1120,
12,38,1,1,1841,3592,1218,852,920,3180,149
28,38,3,1,1721,1253,1004,1038,464,1476,
26,38,5,1,2173,1191,884,879,461,1536,
48,38,7,1,2326,1336,2922,1710,638,3745,
41,38,9,1,1174,1067,1249,519,304,1227,
36,38,11,1,1244,962,1063,479,430,1141,
11,38,13,1,1189,1430,2117,1212,1060,1958,408
53,38,15,1,1104,623,844,700,568,1201,
39,38,17,1,1457,1732,1554,428,551,1511,
46,38,19,1,3094,3644,2132,1243,889,2372,
63,38,21,1,1702,932,1073,1015,641,921,
25,38,23,1,1448,964,1625,741,1048,2662,334
37,38,25,1,1702,1152,817,777,573,985,
60,38,27,1,2277,2074,1800,959,505,2326,
58,38,29,1,3180,1842,1680,860,615,1254,
45,38,31,1,3814,1616,1658,,733,1596,
33,38,2,2,5243,2471,2729,2224,1594,1061,
66,38,4,2,1246,2086,1045,1216,611,1454,
64,38,6,2,1257,845,2374,1355,903,2570,
19,38,8,2,3152,1801,995,482,743,2023,
61,38,10,2,1209,802,1157,967,579,1188,
21,38,12,2,2528,2165,881,853,757,762,
55,38,14,2,2939,1528,1603,1437,486,2108,433
38,38,16,2,1342,1306,1200,888,747,860,
68,38,18,2,3710,2020,1410,490,666,1739,
24,38,20,2,3001,1937,1674,1648,719,1361,
30,38,22,2,1399,1548,1175,717,946,930,
57,38,24,2,2231,622,874,507,606,1506,
47,38,26,2,2967,2905,2767,989,1111,3160,
50,38,28,2,2615,1017,1182,1085,792,2010,
31,38,30,2,4503,2954,1014,995,1053,1200,
35,38,32,2,1855,1865,1203,662,293,889,147
50,39,2,1,2016,4171,8563,827,1024,1371,
47,39,4,1,15977,2920,3312,900,594,921,
25,39,6,1,3238,1985,1106,1566,1597,2126,
38,39,8,1,1523,2275,5084,1607,1653,2955,
9,39,10,1,2760,3404,1924,2331,2076,653,
30,39,12,1,2727,1355,4726,1429,651,850,
40,39,14,1,2259,1988,3796,1224,814,1277,
59,39,16,1,4172,2628,3881,2232,1491,1375,
11,39,18,1,2011,1868,2890,1746,1396,1151,
62,39,20,1,7824,1073,1459,2343,1470,893,
57,39,22,1,1435,1156,1034,3517,2291,424,
60,39,24,1,2719,7342,1084,2854,280,2272,171
55,39,26,1,1255,693,3058,1054,1164,1009,
37,39,28,1,2758,4005,3259,1034,943,2297,
41,39,30,1,651,3641,2339,3424,2583,1349,
31,39,32,1,2060,2580,1414,1814,1083,455,
34,39,1,2,5094,4633,4814,3228,2559,1104,
7,39,3,2,2802,2574,2210,3080,1372,1451,
32,39,5,2,3022,2282,2549,1652,1056,811,
49,39,7,2,3782,5002,6073,3502,1158,1053,
21,39,9,2,2829,3725,7727,3256,1896,1528,
42,39,11,2,6854,5397,2880,642,1272,896,
56,39,13,2,538,1583,3685,1561,1305,1800,
16,39,15,2,1083,2967,2533,1573,849,802,
12,39,17,2,9351,4572,6291,5019,2193,1673,
20,39,19,2,11242,4899,2988,1185,685,2929,
53,39,21,2,2308,2631,1330,1600,1258,2524,
5,39,23,2,3966,3433,3095,2855,1469,1146,
6,39,25,2,3969,3273,2592,2489,631,1304,
23,39,27,2,2378,3632,3217,2294,1365,647,
58,39,29,2,3439,3070,2422,2874,1498,4222,
27,39,31,2,2802,3095,4048,3575,1886,1162,
23,40,1,1,4349,2642,2820,2119,1135,554,
56,40,3,1,3687,1681,1470,1989,2141,1313,
30,40,5,1,1736,1437,1652,1879,882,127,
7,40,7,1,5415,4712,2511,1695,2002,614,
25,40,9,1,2160,1818,1272,1551,930,690,
17,40,11,1,2763,2147,1590,1580,2674,1890,
32,40,13,1,3771,1211,1843,1828,2290,2156,
63,40,15,1,1717,1898,1836,3086,1720,471,
10,40,17,1,6042,1834,2993,1488,1784,894,
36,40,19,1,2002,2151,1205,1304,1490,1762,
49,40,21,1,1794,2555,1760,2574,2143,1155,
35,40,23,1,1568,1241,933,1249,1346,1517,
52,40,25,1,6070,1967,1720,3210,2256,365,
58,40,27,1,3665,1162,1035,2758,1842,1068,
42,40,29,1,7264,1981,1667,1933,2852,98,
12,40,31,1,1729,1740,2088,1100,1444,1237,
40,40,2,2,2322,2332,2179,1892,1845,394,
21,40,4,2,4156,5708,3381,3025,2857,248,
15,40,6,2,2654,3016,2018,1044,1767,209,
19,40,8,2,1658,1859,1134,1580,3314,1953,
37,40,10,2,1853,1177,1172,1699,1232,1045,
59,40,12,2,2136,2371,2306,1655,1659,196,
67,40,14,2,4348,2215,2751,2973,1295,,
66,40,16,2,2869,2447,2978,1049,1790,,
44,40,18,2,1298,1785,1236,1344,1425,710,
28,40,20,2,2582,1123,2066,2717,2726,1152,
5,40,22,2,4728,3712,3196,2035,2540,1643,
51,40,24,2,2901,1005,2304,1239,1673,1178,
18,40,26,2,3030,2651,1805,1818,2279,570,
45,40,28,2,5263,2605,2708,1814,3237,1643,
39,40,30,2,3403,3694,1505,2807,2773,706,
27,40,32,2,2988,3558,2950,2208,2034,448,
60,41,2,1,1396,3227,1784,1677,1605,1048,
5,41,4,1,2357,2367,1734,1510,1523,2324,
32,41,6,1,2148,3483,1920,1569,1400,1216,
23,41,8,1,1559,1832,1503,832,1731,2696,
26,41,10,1,2199,3687,3625,1266,876,1223,
22,41,12,1,2329,6182,4275,3364,855,1371,
33,41,14,1,1287,4649,3687,2450,1193,870,
18,41,16,1,1774,2082,1861,782,827,997,
36,41,18,1,4501,7712,10584,4202,1338,1481,
38,41,20,1,1703,3824,2316,863,900,1250,
35,41,22,1,1106,2519,971,1195,1663,1923,
27,41,24,1,1665,4682,781,1467,928,1687,
10,41,26,1,2893,2471,2270,1331,1993,1705,
15,41,28,1,4958,2807,3703,1539,1036,2554,
42,41,30,1,967,3418,3070,2103,1030,3367,
13,41,32,1,2239,4120,3796,923,889,1297,
39,41,1,2,1310,5253,1739,2496,1080,1083,
20,41,3,2,2572,2162,2490,1275,1154,2245,
16,41,5,2,2632,3047,3009,1189,900,1150,
49,41,7,2,1661,1933,1910,698,1584,1134,
63,41,9,2,649,2589,1195,1260,1517,1145,
47,41,11,2,1177,1996,1764,622,789,1340,
37,41,13,2,1798,2640,4065,1259,1520,1632,
55,41,15,2,794,1148,1978,1543,1386,1921,
31,41,17,2,1187,2013,3152,1419,1122,2026,
53,41,19,2,804,5414,3329,1126,1996,1380,
25,41,21,2,1767,3561,1793,1047,1063,1323,
7,41,23,2,2853,3343,1456,1164,907,1237,
19,41,25,2,1685,2154,3748,2541,930,1354,
56,41,27,2,790,1737,2309,1070,1231,2076,
40,41,29,2,744,3550,1022,1959,1872,2853,234
59,41,31,2,861,1649,2324,1214,1669,1819,
23,42,1,1,4830,3920,1654,1894,1347,1762,
39,42,3,1,2624,1254,1750,1676,1523,1424,
5,42,5,1,3190,1513,1321,1384,1188,1647,
41,42,7,1,3406,1989,2688,1809,1569,2284,
43,42,9,1,4760,2119,638,1098,1068,626,
52,42,11,1,855,2694,1376,1139,1022,1093,
64,42,13,1,1227,1511,2672,1494,1775,1491,
31,42,15,1,2173,1633,2199,1570,1232,1463,
32,42,17,1,1891,801,2031,1480,1553,1886,
61,42,19,1,2456,4510,2777,3066,2263,2134,
19,42,21,1,4887,1946,1355,1305,1547,1472,
44,42,23,1,2125,1442,1733,1273,1119,1579,
35,42,25,1,2460,4621,1919,2413,1883,1432,
28,42,27,1,3754,2499,2026,1751,1606,1594,
24,42,29,1,3670,4735,3106,2920,2092,2139,
59,42,31,1,856,2642,2499,1192,1517,2023,
11,42,2,2,3271,2372,2580,2426,2216,2850,
13,42,4,2,4809,3318,1382,1806,2598,1332,
9,42,6,2,1969,2875,1598,1883,957,1565,
17,42,8,2,1754,1726,1609,1411,3570,2879,
47,42,10,2,2792,1335,2210,2074,2058,1372,
56,42,12,2,1187,2100,2253,1313,2631,1007,
16,42,14,2,4405,1738,1765,1282,2456,1262,
7,42,16,2,2780,2789,3275,1438,1300,1433,
62,42,18,2,1046,2433,1686,2085,2225,2943,
40,42,20,2,2867,2189,3373,1431,969,1824,
26,42,22,2,2689,1561,1551,1212,1784,1179,
20,42,24,2,2551,1277,1172,1888,871,1701,
8,42,26,2,3498,1727,2052,1314,1636,1682,
15,42,28,2,5199,2005,2176,2959,1895,2610,
29,42,30,2,3001,1965,1643,1739,2109,2322,
63,42,32,2,1096,1018,1217,922,886,653,
13,43,2,1,1961,1612,1390,992,1005,735,
28,43,4,1,738,1530,1601,912,648,1630,
44,43,6,1,2805,3360,1082,844,738,1019,
64,43,8,1,910,1467,1284,669,740,1548,
50,43,10,1,1437,732,1230,493,506,888,
55,43,12,1,924,1548,2443,821,677,634,
53,43,14,1,942,883,819,732,602,751,
17,43,16,1,1001,1894,593,636,613,655,
33,43,18,1,881,3098,1258,1568,1019,1204,
46,43,20,1,1276,579,940,1227,904,815,
59,43,22,1,1550,634,734,687,704,1027,
32,43,24,1,1302,634,1031,489,918,1324,
43,43,26,1,1786,994,1026,773,600,792,
15,43,28,1,3602,785,1517,826,867,1533,
27,43,30,1,1456,1770,1955,812,797,620,
5,43,32,1,1374,2713,1056,1402,865,544,
30,43,1,2,2481,1204,763,653,682,810,
41,43,3,2,2712,1273,1069,634,744,1032,
20,43,5,2,769,1195,1288,863,693,686,
39,43,7,2,3162,1630,1797,1301,777,746,
48,43,9,2,1634,1739,1259,612,523,688,
34,43,11,2,676,1425,734,539,437,603,
66,43,13,2,886,1093,1111,770,853,508,
56,43,15,2,769,645,700,232,1205,1338,
6,43,17,2,1039,2568,1095,1092,529,1930,
52,43,19,2,1252,1229,788,686,749,2044,
62,43,21,2,1758,783,580,529,1524,1257,
54,43,23,2,1049,1184,812,754,693,965,
67,43,25,2,2096,1001,1309,1213,823,1274,
23,43,27,2,1506,1474,1190,518,612,1260,
37,43,29,2,2582,2889,2144,1033,978,1052,
26,43,31,2,1139,698,692,962,626,861,
36,44,1,1,2406,3846,874,1260,569,579,
29,44,3,1,3798,2039,3300,1970,1205,1637,
61,44,5,1,2003,2379,1828,1709,2295,811,
48,44,7,1,3083,3149,1654,714,705,868,
44,44,9,1,4970,3022,1755,1819,1689,1876,
39,44,11,1,3833,2554,2465,648,853,1010,
35,44,13,1,2080,2271,3744,2386,1832,1447,
57,44,15,1,893,1518,1690,3581,711,1045,
38,44,17,1,1517,4075,7099,1410,801,1297,
27,44,19,1,3705,4102,4854,1181,1267,1977,
43,44,21,1,1842,840,269,1349,1111,2141,
68,44,23,1,674,1243,616,1953,2113,2467,
60,44,25,1,2842,1259,1783,1648,1534,1180,
66,44,27,1,5679,3900,2422,2414,2237,2724,
13,44,29,1,2848,3226,4564,2490,1889,1006,
34,44,31,1,1053,3102,2364,2602,1388,1301,
7,44,2,2,7925,4032,3298,4070,2350,1254,
14,44,4,2,4159,7847,1640,2687,2123,1180,
9,44,6,2,3568,3448,2468,1659,1730,1308,
58,44,8,2,954,2152,935,1110,550,2461,
40,44,10,2,1690,1678,1822,1764,1785,2027,
67,44,12,2,1482,2005,1288,2621,1648,1325,
64,44,14,2,2377,1821,1280,1692,1231,3406,
16,44,16,2,1255,2473,2974,2066,1664,509,
19,44,18,2,3406,3296,1795,1331,871,1622,
47,44,20,2,3342,3858,1892,3577,693,1464,
22,44,22,2,563,3294,3410,2150,1241,1029,
6,44,24,2,4816,4652,4423,1869,1547,3094,
33,44,26,2,3501,737,1625,2264,762,840,
42,44,28,2,1278,2344,1656,5296,2568,2881,
11,44,30,2,2890,2012,3937,3605,3124,1774,
24,44,32,2,4277,2911,3256,4385,2616,1182,
42,45,2,1,4461,1510,1514,849,883,1969,225
38,45,4,1,8660,899,2537,1478,1070,1424,
43,45,6,1,12046,622,1407,1026,2749,721,
18,45,8,1,6615,1986,2776,1374,3136,2589,
13,45,10,1,3540,3482,2169,1886,2406,1889,
65,45,12,1,3651,2925,2801,2138,1384,904,
61,45,14,1,5901,128,199,1067,889,582,
20,45,16,1,3637,1921,2582,1847,2165,1016,
55,45,18,1,4425,1843,1126,1433,1439,1663,
62,45,20,1,5173,995,1400,1367,1181,,
16,45,22,1,6096,4001,4495,2240,1742,1086,
28,45,24,1,5569,1157,1526,1667,1000,2607,
17,45,26,1,6118,4842,1393,2024,1692,1197,
7,45,28,1,15349,2463,3423,5367,1817,5660,
37,45,30,1,6338,1160,2824,1622,1852,836,
46,45,32,1,9497,4155,1168,526,513,534,
60,45,1,2,4466,1725,1020,1509,1615,1543,
23,45,3,2,5724,1433,2824,1488,1469,1663,
54,45,5,2,4202,1131,1493,1015,994,2186,
24,45,7,2,6782,1677,2113,1726,576,2286,
53,45,9,2,8573,698,2852,1061,1646,1420,
57,45,11,2,5378,1394,1026,596,1811,,
9,45,13,2,9261,3728,3772,2389,1931,1037,
39,45,15,2,5327,1658,2093,1423,3506,1472,
12,45,17,2,1763,2671,3736,1920,1259,2915,
36,45,19,2,4586,1997,2032,1716,482,3385,
32,45,21,2,4013,1358,810,2080,2136,1750,
45,45,23,2,6506,1444,946,1462,262,963,
22,45,25,2,6054,1317,272,1451,1844,1455,
15,45,27,2,4362,1927,3514,2557,2591,3469,
59,45,29,2,4115,2946,1889,1298,262,613,
48,45,31,2,6384,3544,1112,417,1275,776,
41,46,1,1,3405,1733,1762,691,533,1013,
8,46,3,1,5942,502,1514,1480,1765,1130,
30,46,5,1,3103,208,1099,697,127,1318,
38,46,7,1,3670,637,985,593,1011,440,
21,46,9,1,3343,1095,726,1028,744,849,
35,46,11,1,3416,1558,1143,340,414,843,
10,46,13,1,4312,490,1920,1532,1328,515,
32,46,15,1,2763,880,2070,951,881,1792,
16,46,17,1,2378,1515,2210,889,1713,1619,
64,46,19,1,4498,2559,1858,1539,1691,965,
52,46,21,1,1898,946,1165,1211,924,1267,
28,46,23,1,2822,330,1864,482,830,1093,
23,46,25,1,2726,1933,1155,1295,499,1193,
15,46,27,1,4901,2340,426,1293,1326,1549,
14,46,29,1,6421,981,1035,1891,1484,429,
26,46,31,1,2340,1754,746,394,1320,1493,
5,46,2,2,5707,487,1944,1453,1601,941,
62,46,4,2,2497,1071,967,1188,603,1550,
17,46,6,2,3423,1234,1046,704,654,1060,
55,46,8,2,1801,353,861,808,951,772,
24,46,10,2,2425,870,605,1484,1207,974,
7,46,12,2,4844,1089,1279,1597,1035,476,
12,46,14,2,4244,1067,1569,816,819,745,
47,46,16,2,5167,1457,1533,491,1435,1388,
29,46,18,2,2760,889,1088,1085,1405,1121,
13,46,20,2,3762,1229,1555,688,590,466,
53,46,22,2,2288,1489,1776,746,338,1261,
61,46,24,2,1515,811,345,446,683,1417,
46,46,26,2,3049,407,869,885,1081,1209,
37,46,28,2,4623,1071,936,796,1457,1253,
59,46,30,2,2836,1044,876,922,1072,1503,
68,46,32,2,2725,899,880,1917,836,1332,584
9,47,2,1,3591,4359,4723,5378,3601,1753,
23,47,4,1,3393,4541,8010,3611,1665,1825,
39,47,6,1,6164,2648,2285,3341,3605,1682,
19,47,8,1,3005,4920,3345,2131,2745,3327,
25,47,10,1,977,5012,2904,2829,3263,2012,
29,47,12,1,2258,5011,1989,1875,1454,2195,
60,47,14,1,2191,1990,1689,3195,2202,1278,
6,47,16,1,5339,4960,3813,3644,1257,1692,
41,47,18,1,4645,3570,4140,3436,1562,2976,
43,47,20,1,4056,3535,3802,4803,2173,2157,
42,47,22,1,2327,3455,2637,1756,2037,1982,
54,47,24,1,4364,3066,2952,2031,1068,4197,
44,47,26,1,3014,2151,2330,1597,1891,2001,
32,47,28,1,5688,4100,4523,1853,2680,3607,
50,47,30,1,3656,3481,3266,5037,2607,2200,
59,47,32,1,2131,2682,1662,2466,1901,1425,
16,47,1,2,3410,7194,2145,4341,2770,2318,
11,47,3,2,3360,3439,1942,3752,2653,4560,
35,47,5,2,4403,2635,4059,2860,2110,1358,
64,47,7,2,3677,2331,5456,2455,3209,2413,
61,47,9,2,3014,2479,1676,1274,1802,1817,
27,47,11,2,3657,2816,3417,2521,1858,2147,
15,47,13,2,3993,2825,6716,6235,2650,2612,
48,47,15,2,3832,4521,2493,3094,1689,2027,
58,47,17,2,2845,5903,3218,2541,1870,1850,
51,47,19,2,3449,3011,4289,1989,2233,2517,
22,47,21,2,5576,4963,2572,3428,2204,1485,
53,47,23,2,2279,3435,3908,3083,1729,3224,
5,47,25,2,5470,3694,4096,3728,2827,3154,
62,47,27,2,3264,2553,4608,2286,2150,2469,
49,47,29,2,9062,4770,3649,2906,3071,1845,
18,47,31,2,4114,2899,5289,5023,2030,2028,
59,48,1,1,3241,2255,1058,1085,1495,1309,
47,48,3,1,2604,993,1028,1155,1058,2135,
41,48,5,1,1890,951,941,797,1154,1382,
48,48,7,1,1720,1362,1768,1570,1680,947,
28,48,9,1,5336,2402,2603,1210,2051,2421,
6,48,11,1,1662,1917,2884,1102,1229,869,
65,48,13,1,2239,1743,1438,1058,1181,1710,
15,48,15,1,1181,327,1701,1120,1568,1581,
53,48,17,1,2674,2404,2004,1115,1113,1640,
5,48,19,1,4140,2140,1269,1118,1541,2417,
39,48,21,1,1729,870,605,1065,1088,1505,
44,48,23,1,1581,1461,1894,630,1385,1239,
27,48,25,1,1933,911,1150,1791,1501,2343,
7,48,27,1,2563,1032,1450,1157,667,2423,
37,48,29,1,3184,2199,2477,1550,3017,1667,
12,48,31,1,1817,1323,1703,1929,1329,797,
54,48,2,2,3096,1912,1606,1873,1541,752,
35,48,4,2,1526,2385,1138,1072,1594,1467,
45,48,6,2,2149,3634,1610,1137,973,1393,161
13,48,8,2,1292,2147,1396,1127,768,2649,
63,48,10,2,1072,1723,1216,710,1002,1099,
9,48,12,2,1989,4750,1507,2562,1644,1086,331
52,48,14,2,1463,2047,2945,1142,1347,665,
20,48,16,2,1530,2605,875,3111,1037,932,
43,48,18,2,1591,2628,1099,1415,1212,1346,
16,48,20,2,1800,1874,2329,1020,691,1173,
57,48,22,2,1841,1230,1168,1272,1812,1013,
55,48,24,2,1749,2938,2119,1885,1378,2500,
38,48,26,2,1698,1491,1162,1240,896,1290,
26,48,28,2,3343,1769,1810,1524,1566,3033,
8,48,30,2,4387,4276,3183,2206,1573,2473,
50,48,32,2,1662,1068,1875,697,1442,467,
22,49,2,1,2350,2857,1097,1401,2634,3116,1279
65,49,4,1,2982,3083,1719,3675,753,5745,
14,49,6,1,1793,1214,1157,764,2048,1671,
26,49,8,1,4897,1434,1221,110,310,3097,
50,49,10,1,2252,608,1429,1485,442,3596,250
42,49,12,1,3677,1691,1229,2042,,1392,143
55,49,14,1,3802,181,851,500,357,1060,190
7,49,16,1,2632,2415,3156,641,558,542,
54,49,18,1,3180,1914,2965,1373,2021,2097,
32,49,20,1,2390,863,678,275,812,4427,
13,49,22,1,2167,2504,1213,768,1670,4063,
67,49,24,1,3150,757,1118,327,277,1342,
59,49,26,1,4027,1296,2207,1534,1430,5926,
53,49,28,1,5343,771,2794,280,882,2858,
33,49,30,1,1805,2319,528,378,242,1753,
30,49,32,1,2135,1560,760,630,1121,1357,351
45,49,1,2,8735,1092,1960,759,1531,2042,
48,49,3,2,4367,440,1170,490,1047,2779,
40,49,5,2,5870,3828,589,2399,826,2935,
20,49,7,2,2569,1039,1003,148,937,1413,
11,49,9,2,2519,3780,1863,1581,756,2100,
62,49,11,2,2232,970,1698,957,503,1592,
18,49,13,2,4167,2897,1964,848,497,1196,345
5,49,15,2,1809,1632,2034,1760,1974,992,
28,49,17,2,6298,3028,3554,2042,1546,4730,
56,49,19,2,2743,277,771,714,91,4007,
57,49,21,2,2858,1212,1027,723,1694,3207,
58,49,23,2,10463,1739,6396,1292,1590,4461,
34,49,25,2,2992,945,1774,1219,557,2180,
6,49,27,2,1522,713,1322,695,586,1421,
37,49,29,2,4081,1974,1689,925,1062,1548,
63,49,31,2,3547,1185,1354,635,1239,2582,
24,50,1,1,2040,1910,1808,1403,1334,1083,
66,50,3,1,2153,2403,2425,1763,1384,2319,
59,50,5,1,2991,1744,2149,438,1418,2017,
63,50,7,1,2672,2039,2023,1852,2681,1433,
49,50,9,1,1582,2853,2550,2080,1857,1443,
69,50,11,1,1501,1703,2683,1405,968,890,
43,50,13,1,1810,1416,2666,2065,1337,1093,
54,50,15,1,1457,1066,1481,2450,1525,806,
37,50,17,1,1458,1693,2206,1613,857,1429,
6,50,19,1,2714,3102,1916,1086,1618,1765,
16,50,21,1,1987,1109,1239,1546,1511,1975,
58,50,23,1,2415,1441,1138,1330,1460,1061,
57,50,25,1,1901,3297,2035,1670,863,1364,
10,50,27,1,2930,2456,2381,1910,1634,1660,
55,50,29,1,2321,2029,1912,1867,3322,1796,
9,50,31,1,1963,3456,2439,2030,1231,1470,
22,50,2,2,2326,2069,1903,1637,1507,832,
41,50,4,2,3478,2978,1593,2008,1458,1670,
51,50,6,2,1610,2339,1904,1797,2926,1885,
34,50,8,2,1487,1910,1724,1044,1692,1789,
19,50,10,2,1358,1589,1498,1182,1337,845,
30,50,12,2,1425,2658,1719,2240,1345,1152,
62,50,14,2,1544,996,1293,726,1489,530,
40,50,16,2,1667,1538,2325,1854,999,986,
53,50,18,2,1923,1975,1820,1306,1251,1541,
21,50,20,2,1661,2026,1569,2926,1099,912,
38,50,22,2,1131,1508,1924,1131,1687,2236,
56,50,24,2,2493,1803,1741,1485,1334,1243,
