seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
39,17,29,1,2050,1244,1241,824,1044,700,
31,17,31,1,1851,3048,1036,1244,1260,952,
10,17,2,2,3498,2213,4358,1276,1167,773,
26,17,4,2,1934,2911,3761,2547,1434,1052,
27,17,6,2,2155,1958,1924,1311,1078,1350,
60,17,8,2,1387,1210,925,828,1405,1887,
17,17,10,2,1341,1392,764,930,1489,1330,
42,17,12,2,2086,1464,995,605,1374,592,
20,17,14,2,1827,1095,1659,1013,1083,487,
15,17,16,2,1837,2114,2783,1914,1228,629,
37,17,18,2,2193,1938,1250,920,849,936,
23,17,20,2,4533,1807,1813,1835,1015,1014,
13,17,22,2,2045,2899,4209,2249,750,2383,
25,17,24,2,2079,1211,1018,938,870,1212,
29,17,26,2,1650,1601,1270,1483,495,475,
33,17,28,2,3400,1360,2473,1204,2087,4196,
55,17,30,2,3177,1283,1635,1418,1794,863,
14,17,32,2,1802,1552,871,769,821,540,
6,18,1,1,6254,5286,2203,2997,1094,2385,
63,18,3,1,2069,1748,1191,4683,2336,3261,
48,18,5,1,3594,2302,1629,2965,1513,1241,
22,18,7,1,1989,2188,1465,3322,1788,1880,
35,18,9,1,2270,2304,4305,1810,2111,2248,
14,18,11,1,2129,2460,1579,1244,3042,1241,
15,18,13,1,2311,3063,1887,2468,2339,2067,
53,18,15,1,1219,1552,3942,2876,2988,1987,
27,18,17,1,1971,2756,2137,997,3823,3208,
24,18,19,1,2076,2487,2897,2574,2381,1750,
33,18,21,1,2644,2801,2065,1815,3191,2509,
31,18,23,1,3142,3426,3519,1821,1245,2983,
20,18,25,1,1954,2314,2642,2180,1536,1562,
32,18,27,1,3275,1711,1487,1276,2056,2817,
21,18,29,1,4226,2167,2193,2581,1960,2329,
66,18,31,1,1610,2954,3197,1486,1158,2859,
42,18,2,2,3453,2316,1617,2358,3460,1794,
12,18,4,2,2647,6012,3273,1465,2243,1967,
59,18,6,2,3341,3719,1663,1358,1685,1425,
47,18,8,2,1039,2539,856,2930,2072,2082,
16,18,10,2,2611,3501,2665,1756,2296,2030,
39,18,12,2,2258,3336,3212,4397,2214,1385,
25,18,14,2,2257,2203,3202,2853,2890,1568,
65,18,16,2,2985,2113,3209,3877,2621,960,
26,18,18,2,1654,4569,4524,2719,2749,2690,
34,18,20,2,2232,2625,2530,1844,1073,2244,
37,18,22,2,1655,3067,2984,1334,1480,1331,
55,18,24,2,1966,1482,2276,3721,3114,2616,
58,18,26,2,3151,1713,3228,2042,1560,1661,
51,18,28,2,2444,1454,3181,1450,2004,4673,
62,18,30,2,5229,3643,4444,3704,2693,2434,
18,18,32,2,3641,3782,2004,1146,2280,935,
25,19,1,1,4708,2230,1982,1450,1944,1225,
39,19,3,1,2817,2274,2751,1562,1987,1632,
21,19,5,1,3432,5005,5116,2531,1188,1519,
34,19,7,1,4823,2796,3132,2122,2584,1556,
60,19,9,1,2006,4611,1666,1202,1595,1353,
63,19,11,1,4028,3822,2949,3490,1467,2447,
20,19,13,1,5271,4014,3501,1229,1602,1738,
48,19,15,1,4493,4387,2298,1886,1274,1846,
54,19,17,1,4079,3050,3545,2583,1629,2383,
64,19,19,1,,7010,3604,1552,1631,1753,
37,19,21,1,2834,3628,3427,3456,2307,1326,
43,19,23,1,5496,2371,1155,1104,1034,1087,
36,19,25,1,5891,4956,1750,2008,1265,1620,
6,19,27,1,4585,2773,2207,4770,2376,2862,
38,19,29,1,3883,2099,3745,3033,2445,1723,
33,19,31,1,6253,2182,2265,2089,3156,855,
16,19,2,2,5692,2414,2933,2056,2469,1306,
46,19,4,2,4009,4608,1960,1119,2378,1606,
9,19,6,2,4267,2686,2528,3464,2087,1085,158
65,19,8,2,2680,5303,3144,1775,4526,3492,
7,19,10,2,2307,4354,3395,1944,1820,1344,
13,19,12,2,4542,2537,2746,1681,1634,1236,
32,19,14,2,3268,2058,1689,1338,2141,867,
24,19,16,2,4553,2216,1915,2847,998,1277,
12,19,18,2,2821,2916,3418,3571,1891,1425,
30,19,20,2,3782,1696,3244,1757,1338,1294,
62,19,22,2,7783,2152,4615,3022,1843,1336,
29,19,24,2,2931,3278,2088,1427,1342,1639,
58,19,26,2,2838,4062,3260,1862,1947,2041,
11,19,28,2,5512,2187,3453,4575,2775,2076,
27,19,30,2,2678,2936,1728,1666,1540,1558,
45,19,32,2,2554,3146,2907,1453,1102,646,
40,20,1,1,4233,4611,1918,3147,5142,3391,
20,20,3,1,6165,2771,4433,4260,2859,3907,
58,20,5,1,5340,3094,2161,3254,2453,2772,
16,20,7,1,4260,4016,3902,6490,6841,4120,
32,20,9,1,3182,3401,2444,2393,2827,4713,
56,20,11,1,3754,3838,2833,2140,3216,2554,
64,20,13,1,5495,3192,4918,2460,3603,1132,
45,20,15,1,,3343,3465,3282,2820,3260,
50,20,17,1,5165,4921,3675,2966,5023,3895,
34,20,19,1,5468,3759,5174,7189,5541,4272,
35,20,21,1,458,3482,2565,4444,3742,2629,
53,20,23,1,490,4151,2758,2997,3600,3496,
49,20,25,1,3344,3943,3714,4633,3295,3891,
57,20,27,1,4184,2843,3019,2734,4231,3917,
61,20,29,1,5687,2343,3371,3541,3305,4001,
36,20,31,1,5331,3328,2628,3898,3034,2828,
6,20,2,2,5599,3991,4176,5483,5663,3331,
38,20,4,2,6509,5344,3689,4303,4083,3477,
23,20,6,2,4181,3122,3423,3785,4006,3201,289
51,20,8,2,,3586,3511,3123,4109,3077,
47,20,10,2,3909,3000,2438,2217,3803,2547,
54,20,12,2,4271,3762,2880,5621,3231,2120,
12,20,14,2,5252,5826,5469,2817,5543,5166,
67,20,16,2,3808,2962,3239,2364,3090,2352,
5,20,18,2,4373,4136,4457,7305,3968,5500,
25,20,20,2,7575,5049,4160,3878,3543,3647,
37,20,22,2,3764,3118,3357,2880,3915,3744,
28,20,24,2,5480,2367,2883,3429,2512,5269,
60,20,26,2,2608,2043,3535,3946,2919,1846,
19,20,28,2,4329,2719,3156,4908,4062,7087,
63,20,30,2,4892,4589,2640,3607,3257,4036,
65,20,32,2,2760,2986,4887,3203,2949,1029,
25,21,1,1,4027,5727,1512,1996,2250,1914,
47,21,3,1,2798,2243,3102,3040,1257,2718,
19,21,5,1,2277,3849,2565,2192,1498,1003,
40,21,7,1,3327,1770,3212,1167,2090,4712,
51,21,9,1,428,2663,1353,1071,978,1664,
66,21,11,1,302,868,4002,3824,1970,2659,
44,21,13,1,3689,3254,2690,2299,1936,1200,
35,21,15,1,1414,2959,2376,2236,705,2205,
14,21,17,1,5078,6245,3754,2605,923,1169,
67,21,19,1,1404,4846,6466,1112,1689,1771,
8,21,21,1,7497,4878,1500,1646,1348,1371,
33,21,23,1,3326,2955,2616,1124,1370,1824,
32,21,25,1,2091,3832,2150,1906,788,675,
60,21,27,1,2700,1579,2098,934,2716,3114,
15,21,29,1,3041,1979,2525,1908,1603,1500,
18,21,31,1,2615,3113,2029,1606,803,1194,
28,21,2,2,1968,2481,1930,1796,1469,978,
30,21,4,2,2553,5073,3597,1538,1170,1369,
9,21,6,2,6157,4568,3364,1339,1048,1093,
64,21,8,2,1436,2497,1328,1255,1333,1567,
12,21,10,2,1462,1677,1678,1087,811,820,
45,21,12,2,1924,5425,2891,2565,1436,723,
57,21,14,2,4235,3068,2550,2230,2406,1443,
50,21,16,2,1358,5265,3008,1886,1303,793,
58,21,18,2,1750,3971,4138,2244,1479,731,
21,21,20,2,3551,6071,4561,1751,1070,1523,
7,21,22,2,2949,3266,2012,1384,1063,1306,
5,21,24,2,5731,5251,5291,3516,1514,2448,
59,21,26,2,2510,2506,2898,1420,1409,625,
68,21,28,2,611,6051,7527,2240,1600,2350,
49,21,30,2,2234,3711,2913,1673,1324,1046,
63,21,32,2,1034,3087,2186,1256,1145,952,
33,22,1,1,969,1047,751,886,937,679,
19,22,3,1,2739,855,859,914,1020,964,
12,22,5,1,339,834,1066,965,1119,1150,
18,22,7,1,1062,1022,747,,,,
57,22,9,1,877,1368,625,818,454,480,
14,22,11,1,,943,1307,845,816,1213,
29,22,13,1,1254,989,1009,803,1022,405,
21,22,15,1,714,745,757,855,583,941,
46,22,17,1,1047,1153,1193,775,503,620,
53,22,19,1,796,1633,768,750,682,609,
37,22,21,1,1299,412,880,892,1090,713,
24,22,23,1,728,835,709,790,552,470,
62,22,25,1,762,931,1010,1076,775,693,
31,22,27,1,1229,1009,804,958,1156,1058,
17,22,29,1,250,1592,790,1449,862,808,
9,22,31,1,693,1048,1745,1012,512,751,
39,22,2,2,1722,1037,2140,1221,1004,551,
25,22,4,2,1003,1163,797,989,714,434,
54,22,6,2,1460,898,1334,734,805,680,
34,22,8,2,897,874,662,855,1363,1129,
5,22,10,2,595,1747,826,1214,652,748,86
65,22,12,2,745,1331,825,516,961,240,
44,22,14,2,1247,576,1620,797,2080,668,
15,22,16,2,306,1538,2961,936,711,611,
27,22,18,2,911,1099,1106,435,680,772,
22,22,20,2,1173,1034,1503,1286,634,653,
49,22,22,2,895,1026,873,732,705,479,
52,22,24,2,944,1365,995,1123,249,542,
16,22,26,2,528,763,1579,664,699,983,
50,22,28,2,866,691,1069,932,977,1132,
11,22,30,2,174,2682,1704,1468,758,1291,
41,22,32,2,1285,1302,981,893,698,646,
50,23,1,1,4455,3554,1694,2095,1921,2095,
58,23,3,1,4685,4285,3448,2491,1501,1366,
19,23,5,1,3708,1834,2119,3365,2569,2621,
53,23,7,1,5033,2506,3656,1730,1654,1521,
43,23,9,1,3056,2636,1408,2640,1713,2306,
11,23,11,1,7170,4034,3798,1284,1054,1687,
24,23,13,1,4113,3123,2768,4175,2279,2039,
30,23,15,1,4914,2099,2242,1777,1723,2503,
68,23,17,1,4906,2037,2303,1144,1023,927,
9,23,19,1,8702,4115,2589,2028,2257,2222,
33,23,21,1,3950,2009,2385,1971,2041,1127,
25,23,23,1,3242,2980,3487,2539,1195,1920,
5,23,25,1,7190,2968,5576,1845,1657,1756,
17,23,27,1,4472,2419,1920,2005,1847,2240,
10,23,29,1,6725,3740,2225,2831,2534,1708,
51,23,31,1,2604,1894,2441,2510,1810,1835,
12,23,2,2,6763,4080,2462,3240,2678,1674,
6,23,4,2,6411,4190,3390,2027,1858,2514,
62,23,6,2,3895,2547,4004,3452,1344,926,
38,23,8,2,2236,2338,1357,1096,2963,3397,
44,23,10,2,2218,3411,2321,2890,2165,1150,
49,23,12,2,3503,5927,2380,2305,1292,1840,321
39,23,14,2,3160,3463,3610,2963,3597,1577,
21,23,16,2,4929,5308,4389,2173,1214,672,
35,23,18,2,2225,4829,1770,2063,1744,1612,
47,23,20,2,5764,3747,3340,3186,1908,1687,
37,23,22,2,3640,2819,2016,2111,2505,1491,
36,23,24,2,2693,2372,1765,1933,913,1613,
56,23,26,2,6909,2519,4347,1135,1946,1432,
8,23,28,2,7118,5029,5244,4343,3348,2760,
23,23,30,2,4287,2874,2039,1995,1722,2189,
34,23,32,2,1794,3414,2813,2924,1319,1281,
61,24,1,1,1736,2256,2210,1342,1444,1297,
55,24,3,1,2529,1173,3453,1717,1272,2130,
12,24,5,1,2148,1707,1316,1539,1460,1371,
45,24,7,1,1645,1243,1407,3045,444,2435,
67,24,9,1,1383,1423,1988,1311,1439,1328,
10,24,11,1,1700,2735,2024,1786,2404,681,
57,24,13,1,936,2096,3155,5746,1644,1357,
40,24,15,1,1016,1277,1466,1485,1849,1208,
24,24,17,1,1428,1222,1427,1222,1105,1849,
42,24,19,1,1688,3749,1701,1033,1208,1300,
66,24,21,1,1518,996,1546,1591,1579,1225,
11,24,23,1,1782,2484,1502,1912,1301,1875,
38,24,25,1,1555,1577,1984,2057,1579,1435,
6,24,27,1,2367,2228,2123,2292,3931,1783,
30,24,29,1,1198,2367,4094,1889,2003,1332,
60,24,31,1,581,2625,2358,2173,1391,1094,
31,24,2,2,2186,1753,2985,1712,1345,830,
16,24,4,2,1978,1984,1735,1688,1550,1270,
52,24,6,2,1412,879,2117,1450,1789,1230,
28,24,8,2,1344,1489,1374,1453,1307,1756,
18,24,10,2,1967,1538,1216,1970,2227,1774,
51,24,12,2,1226,2953,1182,1347,1726,1025,
15,24,14,2,1660,1279,1975,1180,1521,957,
43,24,16,2,1166,3621,3149,1607,1318,995,
63,24,18,2,992,3159,1637,2390,1082,1416,
23,24,20,2,2054,1367,2494,2259,973,1140,
8,24,22,2,2934,2523,1705,2314,1696,2267,
65,24,24,2,1972,1243,1071,1047,1464,1437,
25,24,26,2,1315,2210,1400,1128,1418,1411,
49,24,28,2,2215,1333,2575,2345,2182,2318,
39,24,30,2,1772,1944,1644,1831,1670,2212,
50,24,32,2,625,2092,2408,1735,1378,842,
18,25,1,1,6335,2431,3042,1387,2775,380,366
53,25,3,1,1256,2759,1774,1118,1067,2465,
55,25,5,1,2709,2141,1741,848,1828,1039,
59,25,7,1,1403,1761,1559,1201,776,1072,
24,25,9,1,2791,2938,1136,2893,2837,125,469
41,25,11,1,1288,2823,2467,2010,634,937,
60,25,13,1,2198,1534,2957,927,765,1750,
16,25,15,1,2852,1441,976,1752,1253,815,
30,25,17,1,2517,2983,6830,5214,1283,1974,
49,25,19,1,1363,1928,2093,1745,3586,1804,
54,25,21,1,1885,4214,2704,1564,1984,1890,
39,25,23,1,236,636,4634,3373,3861,1802,
56,25,25,1,1656,2309,3595,2418,690,1018,
48,25,27,1,2085,1851,1649,1239,1368,1696,
15,25,29,1,4896,1755,1039,1478,2945,1072,
45,25,31,1,3511,5177,569,169,880,1340,
46,25,2,2,1719,2873,4092,2116,612,487,
35,25,4,2,548,1475,2388,1438,2192,2123,326
36,25,6,2,450,2366,2774,1867,3309,513,
33,25,8,2,,2536,3042,1849,2614,2811,
25,25,10,2,2339,3466,4266,1936,660,1367,
9,25,12,2,2868,4762,3178,2836,1455,2471,
8,25,14,2,6378,4955,1919,2584,3860,1304,
34,25,16,2,937,4211,2006,2726,1769,1222,
62,25,18,2,449,2982,2636,1045,1200,818,
38,25,20,2,477,2585,6361,7325,3464,2650,441
51,25,22,2,3138,1122,1480,1527,1772,2372,
23,25,24,2,2407,739,1749,1287,1083,297,
47,25,26,2,2191,1640,1668,978,980,753,
19,25,28,2,4695,2673,2273,2438,2142,353,
17,25,30,2,4007,2849,2558,948,4548,2673,
57,25,32,2,1314,5505,2073,2648,485,2203,997
11,26,1,1,2249,3067,2585,2086,1426,2918,
55,26,3,1,2013,1304,2741,1832,1180,2523,
41,26,5,1,2161,2276,1530,2711,1225,1765,
34,26,7,1,2201,2743,2106,2287,1853,2597,
19,26,9,1,3598,2582,1397,788,1868,2340,
18,26,11,1,3240,2851,2448,1981,2414,2561,
29,26,13,1,4543,2425,4703,4180,2021,1780,
66,26,15,1,1587,2731,1662,1265,1736,1159,
59,26,17,1,1584,4462,2749,2191,655,3017,
26,26,19,1,2106,3292,2398,1741,1996,2562,
52,26,21,1,2493,1387,2086,2270,1371,2657,
64,26,23,1,2071,2089,2027,1713,1105,2217,
27,26,25,1,3801,3824,3831,4389,2316,2745,
54,26,27,1,2211,4241,2101,1481,1400,1900,
13,26,29,1,4648,2449,3223,1331,2544,3107,
6,26,31,1,3052,1962,2815,2370,1878,2368,
32,26,2,2,2823,3873,2313,1866,2525,1624,
16,26,4,2,2568,2836,2845,1500,1866,2714,
45,26,6,2,2025,2256,1973,1398,1126,2276,131
60,26,8,2,1398,2066,2022,1507,2134,4051,
8,26,10,2,2340,3260,2017,1854,2890,2226,
53,26,12,2,1449,2100,2213,1459,1155,2009,129
22,26,14,2,2216,1495,2048,969,1980,2503,
31,26,16,2,2957,2911,2189,1281,1240,1397,
48,26,18,2,3685,3377,1733,1454,1385,2721,
38,26,20,2,4222,1705,2025,2255,984,2557,
67,26,22,2,2305,1688,1733,1282,1865,1684,
25,26,24,2,3594,3856,3088,3061,2270,4383,
47,26,26,2,2961,3121,2309,2997,2587,1706,
30,26,28,2,5244,3794,4179,1875,2384,2567,
61,26,30,2,3977,2302,2095,1693,1641,1595,
28,26,32,2,2143,3658,2568,2449,2161,2859,
43,27,1,1,1620,2209,1596,1557,1987,2772,123
65,27,3,1,2956,2638,1708,2339,889,2074,
51,27,5,1,621,2695,2797,1533,2865,3795,
35,27,7,1,1617,1920,2413,3354,2062,5349,
5,27,9,1,3286,1697,4794,578,2876,2132,
11,27,11,1,3904,6353,1028,3158,1618,1507,
24,27,13,1,2346,3828,3320,2139,1517,2035,197
68,27,15,1,1695,1661,2053,1873,1117,1442,
23,27,17,1,2476,3239,4380,976,2084,2871,
10,27,19,1,2638,2761,8951,687,3451,2473,
9,27,21,1,2797,3591,2367,1915,1781,2182,
49,27,23,1,959,4248,3259,4620,2653,2893,
16,27,25,1,5382,1715,2875,1835,1206,2791,
37,27,27,1,1281,2601,3395,3998,1519,3266,
45,27,29,1,1236,3099,1650,2372,1819,4414,312
28,27,31,1,4916,3958,6544,5810,2897,1403,
12,27,2,2,7084,3237,2051,2355,2807,1472,
21,27,4,2,4395,4052,2761,1953,1586,3654,98
46,27,6,2,950,2054,2025,2788,2231,3050,224
32,27,8,2,1312,1393,1598,2644,1273,4941,
38,27,10,2,1795,118,1488,2539,1781,3022,
19,27,12,2,1361,4046,4270,2500,1251,1646,175
42,27,14,2,555,2974,1616,3462,2676,1932,
67,27,16,2,2568,3049,3363,2001,3469,1871,
63,27,18,2,2861,2428,1980,1582,1244,1597,
64,27,20,2,5720,2054,2004,1406,1004,1219,
17,27,22,2,3431,1733,3961,3235,1704,2029,
62,27,24,2,3183,2050,1792,1274,1039,1672,
27,27,26,2,2744,1079,3621,1155,4233,2151,
20,27,28,2,2987,4193,1918,1724,2079,6074,
26,27,30,2,10163,2299,4219,4569,1573,2715,
53,27,32,2,1543,2950,5715,5440,2721,2693,639
13,28,1,1,1926,2547,1053,1968,2107,918,
42,28,3,1,1197,799,379,1191,195,1847,
57,28,5,1,717,1775,455,809,107,1121,
49,28,7,1,1389,571,1105,844,528,1746,
44,28,9,1,686,966,285,935,683,1027,
62,28,11,1,911,2003,1187,677,311,1255,
33,28,13,1,1482,861,543,1342,873,1995,150
51,28,15,1,1222,725,1379,333,755,767,
28,28,17,1,1197,486,1309,1319,849,2102,
18,28,19,1,1347,1316,3284,480,864,1383,
5,28,21,1,2821,1123,1606,598,1006,1342,
21,28,23,1,1558,1312,1015,1139,439,1242,
58,28,25,1,1396,526,1274,2063,865,1002,
46,28,27,1,1668,588,662,1005,326,1560,
56,28,29,1,3444,2647,640,1507,840,1036,
9,28,31,1,2304,1563,1688,892,637,798,
19,28,2,2,1584,2128,2571,1874,1021,1069,
48,28,4,2,906,1192,1452,657,846,1569,
32,28,6,2,1380,743,915,782,1225,1048,
22,28,8,2,816,1064,1144,814,1516,1331,
10,28,10,2,1442,1892,1100,757,1250,1183,
53,28,12,2,1735,1706,2192,2872,976,879,257
55,28,14,2,1515,462,670,762,669,893,316
24,28,16,2,879,1294,1188,1218,506,940,
12,28,18,2,1010,1775,1544,679,1542,1297,
26,28,20,2,2127,1387,165,1099,824,1247,
15,28,22,2,1124,1416,1013,1224,995,668,
25,28,24,2,1147,763,533,698,443,843,
61,28,26,2,1606,926,1458,2153,270,1249,
8,28,28,2,2832,1193,1631,1419,1293,1600,
31,28,30,2,1703,1540,1369,1225,902,964,
63,28,32,2,1581,890,2451,909,578,538,
13,29,1,1,4171,2415,1542,1910,1375,1364,
49,29,3,1,3758,1890,2333,1924,1465,2242,
23,29,5,1,3196,2068,1479,1662,1897,2147,
42,29,7,1,2234,1473,2119,2384,1586,991,
9,29,9,1,1315,1561,1364,1479,1688,1553,
35,29,11,1,1746,2701,2690,1323,890,1475,
5,29,13,1,3824,2344,2346,2004,2058,2971,
62,29,15,1,1225,1443,1469,1032,1094,952,
27,29,17,1,2689,2689,1838,3837,1325,2216,
53,29,19,1,4189,2529,2625,2325,2382,1823,
57,29,21,1,1966,4922,1611,1477,1723,1617,
22,29,23,1,1622,1531,1734,2051,1110,1592,
19,29,25,1,2163,1702,1352,2113,1142,2086,
40,29,27,1,1873,1942,1823,1285,2389,1679,
34,29,29,1,3130,1355,2556,1653,1647,1598,
33,29,31,1,1621,1120,1537,2238,1428,1666,
61,29,2,2,2859,2013,3363,1560,2059,1404,
48,29,4,2,1410,2177,2442,1228,1907,1417,
25,29,6,2,1589,1809,1781,1445,1727,1616,
31,29,8,2,2794,1506,5494,1795,1853,2424,
45,29,10,2,1491,1912,2081,1368,1621,1435,
56,29,12,2,2113,2432,2298,1689,1778,1217,
6,29,14,2,2781,1452,2053,2303,2349,1533,
47,29,16,2,1693,2359,2373,1722,1076,913,
36,29,18,2,2612,2360,3758,2428,1409,1578,
55,29,20,2,1964,2445,1994,2170,1033,1634,
54,29,22,2,2162,1699,4197,2085,1916,2301,
51,29,24,2,4716,1674,1957,1538,1024,2321,
58,29,26,2,1490,1410,1857,1923,1251,1337,
7,29,28,2,2066,1685,2235,1781,1997,2276,
17,29,30,2,2594,1463,2591,1817,1604,2013,
8,29,32,2,1910,1760,1656,1653,1406,878,
