seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
33,37,6,1,2409,1690,1148,1050,775,107,
46,37,8,1,1054,1020,1280,631,1170,1131,
17,37,10,1,1140,135,307,260,808,299,
34,37,12,1,1119,2267,1263,999,910,1312,
37,37,14,1,2045,806,922,777,1080,711,
26,37,16,1,1067,1584,135,,425,855,
14,37,18,1,839,643,417,1435,975,2055,
45,37,20,1,2115,1348,1309,893,,177,
8,37,22,1,4364,1806,1552,1096,1910,1670,
35,37,24,1,2010,991,509,671,,434,
32,37,26,1,2077,1299,1396,1073,760,792,
25,37,28,1,2075,,141,776,160,226,
39,37,30,1,2487,1394,470,1790,964,1108,
49,37,32,1,1731,1659,1417,641,991,982,
50,37,1,2,4182,2268,831,941,,98,
10,37,3,2,2260,,172,1021,1140,2171,
12,37,5,2,2287,161,2284,964,756,626,
44,37,7,2,2480,1503,1848,1681,1326,779,
52,37,9,2,1481,1482,521,484,366,705,
27,37,11,2,311,1179,447,639,166,282,
57,37,13,2,974,116,161,1130,,99,
22,37,15,2,1369,432,350,1089,833,181,
43,37,17,2,1591,1233,1533,1430,913,787,
42,37,19,2,1664,1803,239,,230,1251,
5,37,21,2,2898,238,1032,1524,1274,675,
66,37,23,2,1090,1110,1165,1175,1025,1102,
40,37,25,2,1617,1232,1760,1175,762,853,
9,37,27,2,1936,149,2366,1469,138,180,
15,37,29,2,1188,1859,305,191,165,149,
41,37,31,2,1260,1509,1362,1085,888,1120,
12,38,1,1,1225,2301,154,852,920,1561,149
28,38,3,1,1214,,334,197,148,153,
26,38,5,1,1730,1191,884,154,128,725,
48,38,7,1,1627,885,1535,154,156,135,
41,38,9,1,1174,1067,1249,365,152,320,
36,38,11,1,1244,729,150,100,144,171,
11,38,13,1,868,256,623,129,135,129,86
53,38,15,1,1104,623,844,217,191,150,
39,38,17,1,1457,1732,1554,,137,167,
46,38,19,1,1848,128,,113,134,409,
63,38,21,1,1702,932,1073,1015,,183,
25,38,23,1,1311,661,1625,,147,85,155
37,38,25,1,1574,137,817,777,,142,
60,38,27,1,1015,174,1259,,161,205,
58,38,29,1,2156,781,266,140,116,444,
45,38,31,1,2548,1464,1658,,733,143,
33,38,2,2,2733,1261,1745,805,174,169,
66,38,4,2,985,217,,173,109,510,
64,38,6,2,1257,845,1982,,124,445,
19,38,8,2,2392,1244,791,238,614,168,
61,38,10,2,1209,802,1157,,152,129,
21,38,12,2,1828,1332,881,709,,154,
55,38,14,2,1721,852,823,173,303,,164
38,38,16,2,1342,1306,1036,186,118,860,
68,38,18,2,2826,118,409,,468,511,
24,38,20,2,1379,156,442,133,310,1361,
30,38,22,2,1399,1548,1175,717,946,930,
57,38,24,2,2231,622,874,507,,360,
47,38,26,2,2218,1776,1778,127,779,1991,
50,38,28,2,1952,141,1182,801,177,568,
31,38,30,2,108,156,1014,995,1053,1200,
35,38,32,2,1466,1609,185,662,161,332,147
50,39,2,1,1779,879,239,259,1024,1371,
47,39,4,1,1669,1237,565,190,,151,
25,39,6,1,2021,1840,753,149,679,508,
38,39,8,1,1179,217,225,568,720,661,
9,39,10,1,1353,504,882,608,963,653,
30,39,12,1,2085,879,2744,684,454,527,
40,39,14,1,846,162,201,194,618,1277,
59,39,16,1,2619,1185,1486,401,596,1022,
11,39,18,1,2011,1868,2486,1114,927,318,
62,39,20,1,3090,1073,1005,224,917,893,
57,39,22,1,899,202,193,252,171,424,
60,39,24,1,807,1200,262,465,,216,171
55,39,26,1,1255,450,1481,845,202,151,
37,39,28,1,1123,1737,1063,1034,659,1061,
41,39,30,1,523,2657,1322,806,191,1349,
31,39,32,1,1587,1035,457,634,433,455,
34,39,1,2,5094,3880,732,284,398,398,
7,39,3,2,1692,1247,1650,1423,150,1451,
32,39,5,2,3022,2282,1201,881,1056,811,
49,39,7,2,1091,128,395,732,497,278,
21,39,9,2,1971,1815,301,1421,491,158,
42,39,11,2,5624,163,368,289,735,896,
56,39,13,2,369,1231,866,1269,708,177,
16,39,15,2,1083,761,783,93,175,146,
12,39,17,2,8783,402,1685,275,748,1673,
20,39,19,2,1823,1007,1265,931,685,745,
53,39,21,2,1263,666,898,1021,,173,
5,39,23,2,3434,1954,1857,578,535,1146,
6,39,25,2,2830,254,189,1372,631,338,
23,39,27,2,2022,1902,499,434,566,647,
58,39,29,2,1817,177,204,622,686,307,
27,39,31,2,736,219,249,590,481,644,
23,40,1,1,2737,1654,165,410,,120,
56,40,3,1,2686,139,453,348,,160,
30,40,5,1,1736,1115,1389,1879,699,127,
7,40,7,1,2944,2930,145,1361,185,253,
25,40,9,1,2160,1818,1272,1081,190,131,
17,40,11,1,2763,2147,1472,505,196,313,
32,40,13,1,3258,1211,207,1828,1296,1294,
63,40,15,1,1145,303,158,130,212,200,
10,40,17,1,6042,1481,2193,1488,1627,318,
36,40,19,1,2002,2151,1205,,165,1762,
49,40,21,1,1794,2555,1760,1338,1162,1155,
35,40,23,1,1568,1241,933,950,862,1391,
52,40,25,1,3549,1194,745,846,1035,365,
58,40,27,1,3665,1162,950,1097,184,208,
42,40,29,1,7264,1981,1667,1375,166,98,
12,40,31,1,1729,1566,1971,1100,1263,1237,
40,40,2,2,2322,1912,313,1565,872,178,
21,40,4,2,2505,258,2332,1617,1264,248,
15,40,6,2,2023,1944,1839,1044,1201,209,
19,40,8,2,1658,1619,1134,860,1499,1953,
37,40,10,2,1424,291,1172,1699,1032,1045,
59,40,12,2,1331,544,2140,1142,,196,
67,40,14,2,2026,165,505,608,1020,,
66,40,16,2,2379,462,395,83,1790,,
44,40,18,2,1298,1785,1236,1227,1288,483,
28,40,20,2,2582,1123,1906,272,132,196,
5,40,22,2,2523,2285,153,1306,1229,181,
51,40,24,2,2901,209,195,361,,595,
18,40,26,2,2816,897,601,87,1402,570,
45,40,28,2,4969,1418,1034,1542,2593,1643,
39,40,30,2,2618,2035,1018,2043,2345,706,
27,40,32,2,1580,2051,2117,123,556,448,
60,41,2,1,1396,2873,1784,1677,1605,1048,
5,41,4,1,1562,228,132,132,1139,2324,
32,41,6,1,2148,700,193,1569,1400,1216,
23,41,8,1,1559,1832,1303,832,1440,2696,
26,41,10,1,782,87,330,1266,876,1223,
22,41,12,1,1380,3393,468,153,855,1371,
33,41,14,1,929,608,216,140,1193,870,
18,41,16,1,865,672,353,782,827,997,
36,41,18,1,2554,354,523,139,1027,1481,
38,41,20,1,1703,3519,207,863,900,1250,
35,41,22,1,767,537,165,201,393,1923,
27,41,24,1,853,1047,781,544,,174,
10,41,26,1,2893,2016,165,1331,1993,1705,
15,41,28,1,3747,1693,1142,1539,1036,2554,
42,41,30,1,749,1770,328,231,1030,3367,
13,41,32,1,1117,1709,250,140,889,1297,
39,41,1,2,1310,4242,159,2232,,116,
20,41,3,2,2572,252,625,1164,,,
16,41,5,2,2632,2708,2734,1189,162,82,
49,41,7,2,902,819,1756,698,1584,1134,
63,41,9,2,649,2589,1195,640,,120,
47,41,11,2,1177,1690,235,622,,144,
37,41,13,2,1798,895,1001,1093,,143,
55,41,15,2,794,1014,701,532,167,102,
31,41,17,2,959,260,427,181,1122,2026,
53,41,19,2,804,4547,466,152,371,1380,
25,41,21,2,814,205,267,378,1063,1323,
7,41,23,2,1375,290,1456,1164,907,1237,
19,41,25,2,1121,154,126,,129,1354,
56,41,27,2,361,118,599,134,160,144,
40,41,29,2,744,3550,1022,1959,1872,,234
59,41,31,2,861,485,170,1015,245,108,
23,42,1,1,1836,1366,135,,85,1762,
39,42,3,1,2328,1254,1750,1676,1523,1424,
5,42,5,1,3190,1513,1321,1384,1188,1647,
41,42,7,1,3101,1989,2688,1809,365,88,
43,42,9,1,2379,442,638,771,,384,
52,42,11,1,855,2113,176,151,161,141,
64,42,13,1,731,582,167,1383,155,256,
31,42,15,1,1899,,303,1570,1232,1463,
32,42,17,1,1891,,272,208,1164,1400,
61,42,19,1,871,943,2777,2127,2263,2134,
19,42,21,1,4887,1946,1355,1305,1547,1472,
44,42,23,1,1989,1442,1733,1273,1119,1579,
35,42,25,1,1612,4621,1550,2413,1306,1432,
28,42,27,1,965,144,1445,134,1439,1594,
24,42,29,1,863,1132,295,1546,225,2139,
59,42,31,1,856,1865,117,1192,1396,2023,
11,42,2,2,3006,2372,2580,2426,1404,2850,
13,42,4,2,4232,701,1382,1806,1267,1332,
9,42,6,2,1505,2364,1598,1749,957,1565,
17,42,8,2,1754,1726,1609,1411,2303,169,
47,42,10,2,2347,1335,1013,369,208,1372,
56,42,12,2,546,719,510,167,358,1007,
16,42,14,2,3707,1554,727,948,148,1262,
7,42,16,2,2780,2789,3275,1438,1124,1433,
62,42,18,2,1046,2433,1686,1929,1661,2943,
40,42,20,2,2867,2079,3253,1294,124,1824,
26,42,22,2,2442,1335,1292,1014,1784,1179,
20,42,24,2,2551,1277,,228,,559,
8,42,26,2,2951,1385,1679,1314,1636,1682,
15,42,28,2,3743,1788,1774,2634,445,2610,
29,42,30,2,3001,1965,1643,1739,2109,2322,
63,42,32,2,460,145,469,121,389,161,
13,43,2,1,1961,1612,1390,992,1005,735,
28,43,4,1,738,1110,220,155,648,1630,
44,43,6,1,689,1633,1082,844,591,161,
64,43,8,1,910,1132,285,669,425,520,
50,43,10,1,1437,732,1230,493,506,888,
55,43,12,1,924,1548,2443,638,,178,
53,43,14,1,942,883,819,732,602,751,
17,43,16,1,900,538,593,636,613,655,
33,43,18,1,881,3098,1258,977,321,1204,
46,43,20,1,1276,579,940,1227,904,815,
59,43,22,1,1550,634,734,526,206,1027,
32,43,24,1,1302,634,1031,489,,522,
43,43,26,1,1786,994,1026,773,600,792,
15,43,28,1,2301,666,282,697,220,1533,
27,43,30,1,1235,328,1190,82,797,620,
5,43,32,1,1374,2713,,276,865,544,
30,43,1,2,2186,116,165,653,682,810,
41,43,3,2,2712,1273,1069,634,744,1032,
20,43,5,2,769,1195,1191,257,693,686,
39,43,7,2,2328,137,,151,777,746,
48,43,9,2,1479,1423,479,283,,183,
34,43,11,2,676,1425,,179,,211,
66,43,13,2,886,,193,770,853,508,
56,43,15,2,769,645,700,232,704,175,
6,43,17,2,1039,382,421,1092,529,1930,
52,43,19,2,1252,1065,788,686,479,1911,
62,43,21,2,1758,783,580,529,1524,1257,
54,43,23,2,1049,1184,812,754,693,965,
67,43,25,2,1737,1001,1309,1062,823,1274,
23,43,27,2,1506,1474,1190,518,187,315,
37,43,29,2,2394,705,330,1033,744,817,
26,43,31,2,1139,698,366,125,626,861,
36,44,1,1,1820,3528,,144,569,579,
29,44,3,1,2804,,1502,136,260,170,
61,44,5,1,535,198,1564,1709,2067,811,
48,44,7,1,1913,1290,266,141,422,457,
44,44,9,1,466,129,,127,237,594,
39,44,11,1,3554,1003,467,648,,116,
35,44,13,1,2080,,775,995,109,566,
57,44,15,1,503,1247,561,2923,106,1045,
38,44,17,1,718,820,419,1134,607,165,
27,44,19,1,774,357,249,506,758,1977,
43,44,21,1,462,184,269,878,194,243,
68,44,23,1,562,731,330,1953,1232,515,
60,44,25,1,2538,,205,349,1380,1180,
66,44,27,1,3186,1065,207,722,156,2724,
13,44,29,1,1165,185,184,153,,114,
34,44,31,1,870,371,341,311,142,1115,
7,44,2,2,2349,168,169,846,160,142,
14,44,4,2,1123,2877,159,263,1499,1180,
9,44,6,2,1262,186,828,146,575,102,
58,44,8,2,954,1636,178,1110,407,520,
40,44,10,2,774,134,739,186,295,2027,
67,44,12,2,543,104,775,2459,142,175,
64,44,14,2,2111,523,856,156,347,1751,
16,44,16,2,250,443,461,417,363,509,
19,44,18,2,1018,145,123,814,695,1382,
47,44,20,2,1704,152,100,283,549,1161,
22,44,22,2,563,2316,,136,130,1029,
6,44,24,2,1189,439,221,757,220,253,
33,44,26,2,3051,,517,632,762,840,
42,44,28,2,857,718,243,3067,603,252,
11,44,30,2,1331,157,1684,92,178,142,
24,44,32,2,1345,376,294,999,1346,185,
42,45,2,1,4271,1236,1514,131,204,143,225
38,45,4,1,5482,417,293,1478,1070,1424,
43,45,6,1,12046,,899,808,2749,721,
18,45,8,1,4948,1986,2776,373,199,262,
13,45,10,1,3433,3482,2169,1886,2406,1889,
65,45,12,1,3651,693,1622,455,343,345,
61,45,14,1,5901,128,199,403,225,582,
20,45,16,1,2491,238,2582,1847,2165,1016,
55,45,18,1,2420,489,829,1226,196,871,
62,45,20,1,3438,324,617,788,1181,,
16,45,22,1,5732,3252,1285,555,533,216,
28,45,24,1,5569,1157,998,1496,,602,
17,45,26,1,,414,1393,1673,150,1197,
7,45,28,1,14163,1160,2080,268,279,275,
37,45,30,1,5529,780,2824,1622,1852,836,
46,45,32,1,6078,584,1168,325,372,534,
60,45,1,2,3636,286,380,143,515,1543,
23,45,3,2,988,,276,1350,202,135,
54,45,5,2,4202,1131,1493,1015,994,2186,
24,45,7,2,6590,1467,1731,300,189,2286,
53,45,9,2,8573,123,2207,395,204,1420,
57,45,11,2,5161,314,925,257,302,,
9,45,13,2,7444,1059,3684,2389,259,118,
39,45,15,2,4508,899,1692,217,1020,138,
12,45,17,2,1763,615,1795,1920,1259,2915,
36,45,19,2,4377,1613,2032,189,141,1158,
32,45,21,2,4013,1358,562,,189,1750,
45,45,23,2,536,324,946,516,262,963,
22,45,25,2,6054,1317,138,984,228,129,
15,45,27,2,4362,1537,456,2025,228,375,
59,45,29,2,4115,227,477,213,262,613,
48,45,31,2,6384,1314,190,417,1275,776,
41,46,1,1,1934,217,1762,270,150,279,
8,46,3,1,2750,330,1514,955,286,1130,
30,46,5,1,2978,,1099,697,,587,
38,46,7,1,2458,226,,340,258,81,
21,46,9,1,2088,382,194,1028,744,849,
35,46,11,1,2606,,230,,414,843,
10,46,13,1,3718,490,1920,1532,1328,515,
32,46,15,1,1809,237,164,833,336,268,
16,46,17,1,1358,522,716,179,1713,1619,
64,46,19,1,2837,635,1512,945,377,965,
52,46,21,1,1898,946,85,326,,156,
28,46,23,1,2822,,791,482,830,1093,
23,46,25,1,1694,1191,564,725,499,1193,
15,46,27,1,740,663,196,408,763,1549,
14,46,29,1,4443,485,541,167,357,235,
26,46,31,1,1187,514,173,,123,1493,
5,46,2,2,3738,253,1251,643,1236,941,
62,46,4,2,1104,119,826,,320,592,
17,46,6,2,2118,485,345,704,654,1060,
55,46,8,2,1801,353,861,808,951,772,
24,46,10,2,1423,424,605,1289,1207,974,
7,46,12,2,1770,271,1279,1597,1035,476,
12,46,14,2,83,102,1395,480,819,745,
47,46,16,2,4564,237,1342,,717,745,
29,46,18,2,85,,141,638,,137,
13,46,20,2,2805,526,886,585,453,466,
53,46,22,2,2002,437,1776,514,207,171,
61,46,24,2,684,301,345,173,340,1417,
46,46,26,2,2506,,314,706,1081,1209,
37,46,28,2,2419,,117,796,1457,1150,
59,46,30,2,2107,204,876,922,821,422,
68,46,32,2,2725,445,754,151,836,621,461
9,47,2,1,3021,787,3744,4444,3601,1753,
23,47,4,1,2293,2650,1249,142,1665,1699,
39,47,6,1,5128,2513,2068,2690,2008,173,
19,47,8,1,2177,683,274,2006,1843,233,
25,47,10,1,95,163,2148,2644,2891,2012,
29,47,12,1,647,562,1989,1875,,175,
60,47,14,1,837,218,1562,1650,163,1278,
6,47,16,1,3762,4015,3813,1613,1257,1250,
41,47,18,1,506,511,962,514,1562,2976,
43,47,20,1,677,221,899,3815,,243,
42,47,22,1,1200,208,294,389,357,1982,
54,47,24,1,4364,2560,2261,1694,,153,
44,47,26,1,3014,2151,2330,1597,1891,2001,
32,47,28,1,444,170,323,109,515,704,
50,47,30,1,2967,141,3266,3887,588,2200,
59,47,32,1,2131,2682,1662,2466,1901,1425,
16,47,1,2,716,296,170,3089,,339,
11,47,3,2,3360,2107,1942,2500,,376,
35,47,5,2,968,441,136,335,1621,1358,
64,47,7,2,2754,,295,1563,224,2413,
61,47,9,2,2113,2090,1676,1274,95,224,
27,47,11,2,2681,2464,420,1794,172,131,
15,47,13,2,826,149,238,173,,210,
48,47,15,2,602,865,174,756,223,1650,
58,47,17,2,452,1011,2895,2000,237,266,
51,47,19,2,3209,2675,3329,1754,2044,2517,
22,47,21,2,4065,,410,3428,1809,373,
53,47,23,2,403,1016,1364,2945,1729,3224,
5,47,25,2,5204,3528,3510,3324,,172,
62,47,27,2,3264,2418,468,416,562,138,
49,47,29,2,693,97,715,141,366,1845,
18,47,31,2,2364,158,869,444,1770,2028,
59,48,1,1,2073,1604,128,1085,,111,
47,48,3,1,2604,993,1028,163,,242,
41,48,5,1,1890,951,941,797,1154,1382,
48,48,7,1,1720,1079,297,1365,1460,947,
28,48,9,1,4382,1027,1724,666,205,160,
6,48,11,1,1662,1045,227,203,253,141,
65,48,13,1,1645,1051,1258,183,,172,
15,48,15,1,1181,327,1701,891,228,411,
53,48,17,1,2167,2065,1085,166,906,1640,
5,48,19,1,3105,2140,1269,1118,1541,1303,
39,48,21,1,1729,870,605,1065,1088,1505,
44,48,23,1,1581,1113,196,630,1079,1239,
27,48,25,1,1271,911,791,1207,,214,
7,48,27,1,,91,1450,1157,231,347,
37,48,29,1,2050,143,2084,1151,198,130,
12,48,31,1,1639,414,104,1929,1129,797,
54,48,2,2,2075,1757,1606,1209,437,752,
35,48,4,2,1526,2385,1138,1072,196,110,
45,48,6,2,1455,3231,1502,1137,973,,161
13,48,8,2,1012,149,221,861,533,556,
63,48,10,2,1072,1723,1216,710,885,1099,
9,48,12,2,1297,613,1299,2030,178,465,331
52,48,14,2,1174,1461,2821,899,1347,665,
20,48,16,2,1378,224,875,1800,379,932,
43,48,18,2,1301,2628,852,1415,627,852,
16,48,20,2,1552,149,2329,1020,691,1173,
57,48,22,2,1121,1115,205,1163,913,187,
55,48,24,2,1749,2573,1226,920,,188,
38,48,26,2,1467,1491,1162,1240,896,1290,
26,48,28,2,2495,989,127,1208,193,232,
8,48,30,2,560,101,1576,1833,1287,1023,
50,48,32,2,1158,1068,1875,697,1442,467,
22,49,2,1,1252,2277,337,546,1666,131,108
65,49,4,1,2073,2929,842,1185,,3765,
14,49,6,1,531,855,187,156,1047,518,
26,49,8,1,3430,171,1221,,213,234,
50,49,10,1,691,,132,301,,669,250
42,49,12,1,491,133,343,437,,755,143
55,49,14,1,712,,,122,156,289,190
7,49,16,1,1161,264,312,641,558,542,
54,49,18,1,359,,191,242,735,923,
32,49,20,1,125,82,184,138,164,4427,
13,49,22,1,747,235,738,301,676,168,
67,49,24,1,1407,639,1118,164,277,155,
59,49,26,1,1508,494,511,442,200,3170,
53,49,28,1,1455,201,282,,795,2858,
33,49,30,1,697,281,220,378,242,165,
30,49,32,1,692,916,760,,934,505,145
45,49,1,2,604,135,143,,727,1651,
48,49,3,2,1911,106,453,223,496,2779,
40,49,5,2,1215,451,506,487,388,2287,
20,49,7,2,1952,378,711,,506,94,
11,49,9,2,864,1538,1528,472,158,1564,
62,49,11,2,1514,313,942,647,,227,
18,49,13,2,1917,201,419,210,317,293,345
5,49,15,2,1115,932,1874,967,993,810,
28,49,17,2,1479,831,151,,748,3738,
56,49,19,2,1881,,350,586,,4007,
57,49,21,2,117,102,431,90,481,2441,
58,49,23,2,849,160,796,1058,227,2605,
34,49,25,2,947,162,1252,512,,135,
6,49,27,2,1522,713,,231,161,252,
37,49,29,2,459,100,1030,,132,658,
63,49,31,2,1378,180,1000,244,475,1444,
24,50,1,1,2040,1910,1808,1403,,184,
66,50,3,1,2153,2403,2425,1763,,100,
59,50,5,1,2991,1744,2149,438,1418,2017,
63,50,7,1,2672,2039,2023,1685,195,186,
49,50,9,1,1582,2378,2550,1456,270,374,
69,50,11,1,1501,1261,297,132,260,244,
43,50,13,1,1810,1416,1323,491,1337,1093,
54,50,15,1,1457,1066,1481,2041,171,166,
37,50,17,1,1458,1693,2206,1613,857,1429,
6,50,19,1,2714,3102,1916,1086,1618,1765,
16,50,21,1,1987,1109,1239,1546,,374,
58,50,23,1,2415,1441,1138,1330,1460,1061,
57,50,25,1,1901,3297,2035,1670,863,1364,
10,50,27,1,2930,,114,1910,154,155,
55,50,29,1,2321,2029,1912,1867,3322,1796,
9,50,31,1,1963,3369,2439,2030,1231,1470,
22,50,2,2,2326,2069,1903,1637,1507,832,
41,50,4,2,3352,2978,1593,2008,1458,1670,
51,50,6,2,1610,2339,1904,1797,2520,168,
34,50,8,2,1487,1910,1724,1044,1270,324,
19,50,10,2,1358,1589,1498,1182,1337,845,
30,50,12,2,1425,2525,134,2136,,160,
62,50,14,2,1544,996,1293,567,137,530,
40,50,16,2,1667,1538,2325,1854,999,986,
53,50,18,2,1923,1975,1820,1306,1251,1541,
21,50,20,2,1661,2026,1395,139,1099,912,
38,50,22,2,1131,1508,1924,1131,1687,2236,
56,50,24,2,2493,1803,1741,1485,283,360,
5,50,26,2,2491,1831,1602,1873,1396,1694,
33,50,28,2,2173,1205,1967,285,1418,1852,
17,50,30,2,1968,1485,1622,1977,1263,1699,
48,50,32,2,1872,1840,,151,,134,
