seq,subj,item,cond,R1,R2,R3,R4,R5,R6
16,14,10,2,816,940,849,704,648,225
20,14,12,2,1133,1050,728,1108,710,330
42,14,14,2,1816,1620,696,1178,817,662
4,14,16,2,2830,1795,1171,723,535,658
14,14,18,2,909,1794,1195,1214,958,1008
15,14,20,2,1411,1251,2072,876,583,919
41,14,22,2,1627,1187,1069,758,996,447
19,14,24,2,1500,969,780,625,501,727
40,14,26,2,3807,2200,966,820,938,639
22,14,28,2,1729,827,1079,794,847,1741
37,14,30,2,1338,1581,1261,1454,442,951
9,14,32,2,1934,1273,1251,1518,585,407
29,15,2,1,1734,1353,979,1131,837,898
22,15,4,1,1394,2830,493,215,900,841
5,15,6,1,1878,2156,2083,95,1811,1199
3,15,8,1,5196,2470,1635,1325,1392,318
16,15,10,1,1785,1109,847,1092,1176,956
43,15,12,1,1019,889,927,826,508,378
26,15,14,1,1294,1117,775,1429,1258,886
8,15,16,1,2064,1821,1561,1128,868,867
19,15,18,1,786,1856,1412,1199,1035,971
33,15,20,1,2557,1510,1184,1400,940,645
34,15,22,1,570,1443,945,658,1007,998
40,15,24,1,989,826,684,1053,337,681
31,15,26,1,1395,1058,825,1216,661,1281
15,15,28,1,1550,1296,2100,1617,809,1489
18,15,30,1,1350,1794,1220,1226,763,1958
35,15,32,1,1258,1742,1167,1837,677,647
36,15,1,2,1510,1518,883,728,865,520
1,15,3,2,1992,1135,1779,2276,1541,2715
10,15,5,2,2000,1471,1027,757,1046,1412
20,15,7,2,995,1875,1349,924,855,837
38,15,9,2,793,1210,838,1072,714,952
28,15,11,2,1057,1324,847,965,627,1214
27,15,13,2,2107,776,1097,1188,1208,1276
25,15,15,2,771,1342,1665,1827,1005,1011
13,15,17,2,2383,2065,1830,1299,2045,1441
7,15,19,2,1903,2251,2280,1122,1106,2572
9,15,21,2,3171,1480,986,1539,811,762
14,15,23,2,1040,1016,1294,999,1101,975
41,15,25,2,1476,1336,764,1148,572,1194
42,15,27,2,769,1352,1055,1284,744,1625
12,15,29,2,1223,1268,1413,1204,1367,1070
32,15,31,2,1463,1201,786,898,858,1147
37,16,1,1,1975,3252,1689,4647,1474,258
25,16,3,1,2952,2180,2428,267,1607,1542
4,16,5,1,2373,2699,1681,2208,2239,1038
10,16,7,1,2389,2439,1661,1930,859,1724
2,16,9,1,1618,2101,2131,1409,1449,350
12,16,11,1,2291,2132,230,278,700,778
28,16,13,1,4254,2163,2475,4727,1835,296
1,16,15,1,1726,4274,3991,1945,2092,838
8,16,17,1,2265,1542,257,1194,1331,2780
6,16,19,1,2208,2382,3953,1165,1357,3541
9,16,21,1,3367,563,3196,3901,1656,925
30,16,23,1,2023,1829,2251,1133,1096,1366
27,16,25,1,2239,2081,1360,3310,854,1259
39,16,27,1,2233,2026,1845,2050,750,1288
7,16,29,1,3681,2330,2987,2297,1351,1078
21,16,31,1,2849,2811,2049,1010,1477,1412
16,16,2,2,4099,4294,3397,3629,1456,243
14,16,4,2,1287,3488,1780,2495,2821,2463
41,16,6,2,1802,2680,1648,1449,1127,635
19,16,8,2,2426,1941,1199,1258,1395,2186
35,16,10,2,1302,2192,2152,1640,1376,864
31,16,12,2,1454,2509,2287,2309,700,507
18,16,14,2,2267,1656,205,1187,931,941
43,16,16,2,2524,1544,1608,1566,854,743
13,16,18,2,1921,3026,336,1255,1660,1241
23,16,20,2,3344,2729,2429,2325,836,1464
32,16,22,2,1533,2376,2431,966,3830,979
24,16,24,2,5875,1899,2609,1799,569,730
40,16,26,2,1820,2514,2307,1104,2365,1075
34,16,28,2,3045,1922,2603,2743,993,842
22,16,30,2,2981,235,2577,3014,1898,1734
33,16,32,2,1538,3118,301,2379,1635,432
11,17,2,1,4358,2711,6309,2578,2095,399
36,17,4,1,2409,3582,1522,1478,876,1004
15,17,6,1,1260,3622,1831,1889,2005,1865
23,17,8,1,1459,1854,2640,1291,2742,3241
30,17,10,1,1026,2109,1996,305,1307,1381
40,17,12,1,989,2609,2871,2605,414,979
42,17,14,1,1409,1852,3968,3931,,732
29,17,16,1,1275,1873,1369,1459,1013,1250
4,17,18,1,1901,102,1896,352,1786,2011
41,17,20,1,4101,2299,2179,2788,1291,1287
39,17,22,1,1681,1294,1268,1041,1542,994
13,17,24,1,2568,1788,2091,1641,908,1648
6,17,26,1,2108,2649,2532,5227,2196,2345
21,17,28,1,7248,1716,1556,2906,1439,8197
14,17,30,1,3124,98,2811,1923,1456,1840
35,17,32,1,1109,3409,1701,1281,762,1063
