seq,subj,item,cond,R1,R2,R3,R4,R5,R6
26,13,31,1,1789,1891,1947,837,1644,1933
27,13,2,2,1882,2200,2215,2221,1906,1110
34,13,4,2,1717,2958,1934,2958,1644,1393
8,13,6,2,1411,1911,1770,1418,1294,1350
5,13,8,2,3762,1692,1634,1692,1839,2083
37,13,10,2,1007,1650,1374,1763,1149,1508
2,13,12,2,1398,3220,440,2159,1253,854
10,13,14,2,1447,1104,2142,1752,1389,862
18,13,16,2,1894,2212,707,1639,1062,1176
30,13,18,2,2058,2406,1258,1326,1195,1525
43,13,20,2,1684,1895,2664,2668,1251,1921
20,13,22,2,2028,1833,1961,1191,1679,1200
32,13,24,2,2085,409,1885,1889,949,1317
15,13,26,2,2438,1457,1688,1505,2741,1567
21,13,28,2,1819,1449,1932,1564,1148,2589
22,13,30,2,3277,2269,1970,1737,1368,1853
11,13,32,2,1222,1825,1600,1424,1601,919
26,14,1,1,4940,3549,3380,2762,1866,2060
33,14,3,1,2398,1506,2510,2249,4700,2436
5,14,5,1,2842,2175,2007,1677,1818,1345
31,14,7,1,3987,2866,3107,2355,1702,1788
24,14,9,1,3974,3081,1632,1924,1954,247
38,14,11,1,3214,3448,169,2094,1314,1756
9,14,13,1,5209,2902,2413,3273,2145,1470
22,14,15,1,3839,2738,2745,2335,1330,2707
4,14,17,1,2674,181,2600,1498,1757,3002
18,14,19,1,4646,3125,2668,1608,1623,2483
3,14,21,1,2785,1796,2277,3514,1721,1983
35,14,23,1,2775,2793,1164,1860,1563,1783
10,14,25,1,5928,2079,2157,2691,1342,2142
37,14,27,1,2441,2376,1419,1641,1563,1178
13,14,29,1,3394,3478,4159,2846,2888,1645
14,14,31,1,242,,,,164,243
39,14,2,2,3373,572,2104,3198,2063,1148
7,14,4,2,3586,893,2170,2294,2421,1547
28,14,6,2,1826,2215,338,1855,2468,1519
11,14,8,2,234,,,,,156
19,14,10,2,628,175,2346,1663,2206,1320
41,14,12,2,2304,2844,1924,2892,2060,954
21,14,14,2,2562,1334,790,1871,2182,1481
2,14,16,2,2965,3613,4416,1794,1592,1617
23,14,18,2,3414,3662,2281,2292,3335,1703
42,14,20,2,2855,340,3126,2250,1193,1330
17,14,22,2,4112,3687,1734,2489,2669,2491
16,14,24,2,4013,387,1531,2897,1266,2627
30,14,26,2,2348,1877,2053,1544,2352,1756
1,14,28,2,5533,2325,3069,2540,1822,3420
36,14,30,2,3349,2594,2842,3569,2521,2060
15,14,32,2,2094,205,677,2374,2008,973
16,15,1,1,1143,1261,138,869,1067,1152
36,15,3,1,1968,944,1507,1048,679,1346
28,15,5,1,2818,1363,263,1000,644,927
18,15,7,1,1867,1525,1293,892,589,1256
1,15,9,1,1014,1198,1050,1227,1282,1472
22,15,11,1,1370,1229,1459,753,802,1460
31,15,13,1,1296,1176,1421,1010,1797,860
11,15,15,1,985,1047,1255,1235,1160,1711
20,15,17,1,1073,1127,1064,833,969,1681
6,15,19,1,1148,1865,2956,1126,1398,1689
39,15,21,1,1501,1025,1170,163,1361,894
42,15,23,1,1856,1565,1691,1137,712,1411
32,15,25,1,655,954,857,972,762,1837
38,15,27,1,1990,907,1506,1559,,742
34,15,29,1,2627,1494,1416,1094,1356,1489
23,15,31,1,1477,1414,2263,819,1145,1363
3,15,2,2,1625,1874,2138,1666,1437,921
7,15,4,2,1114,2130,1047,1581,1103,1368
12,15,6,2,725,1191,1185,873,1114,1291
24,15,8,2,656,828,760,788,1466,1420
9,15,10,2,1539,1321,753,1154,1479,1055
30,15,12,2,857,1503,1412,1090,1187,471
40,15,14,2,269,170,1431,329,,126
27,15,16,2,905,1135,2029,941,813,1105
26,15,18,2,991,1742,1346,1056,939,1359
33,15,20,2,1181,1340,162,1252,1026,1613
41,15,22,2,2495,2760,1375,1284,1536,1340
35,15,24,2,1118,712,1415,1226,563,1278
21,15,26,2,1254,1029,1164,893,1376,2605
5,15,28,2,1967,389,1849,1790,1282,1516
14,15,30,2,1557,2220,1708,1646,1629,2364
15,15,32,2,831,1147,897,1761,1514,672
40,16,1,1,1061,1414,638,1140,874,1187
25,16,3,1,1205,825,849,870,702,877
23,16,5,1,680,653,428,802,741,784
1,16,7,1,1525,889,841,920,1118,1892
37,16,9,1,1021,1150,1011,992,897,605
42,16,11,1,1262,2598,2153,1492,838,751
19,16,13,1,1007,673,1063,930,867,1041
27,16,15,1,595,736,884,874,736,838
4,16,17,1,962,1181,1320,1039,1015,1709
18,16,19,1,901,1164,1206,246,1000,1537
9,16,21,1,1179,1010,870,1333,753,871
13,16,23,1,967,863,1000,982,744,690
8,16,25,1,1130,1190,1490,1528,975,960
5,16,27,1,1122,1366,937,2985,1107,1136
11,16,29,1,1562,1265,1849,1322,1133,983
39,16,31,1,615,1289,1005,946,945,546
14,16,2,2,1224,1029,1637,161,1365,464
28,16,4,2,1053,1265,1402,1257,801,730
6,16,6,2,1181,1244,1108,1063,929,1163
33,16,8,2,725,1155,1052,921,1097,1019
35,16,10,2,1064,1807,1719,1947,1326,918
17,16,12,2,680,947,894,1072,1348,686
31,16,14,2,734,571,1192,1188,1049,852
10,16,16,2,1133,649,2889,794,745,864
22,16,18,2,861,832,939,133,953,1100
30,16,20,2,1443,1140,1768,945,859,507
32,16,22,2,615,948,299,1060,832,704
3,16,24,2,1479,1135,1352,1491,768,1486
21,16,26,2,1099,434,1007,777,1089,846
12,16,28,2,1084,1086,2936,1678,1197,990
20,16,30,2,1292,1426,1300,1234,1023,772
16,16,32,2,851,918,2232,1558,1155,665
41,17,1,1,2403,2386,1185,1369,1368,1385
23,17,3,1,2710,2026,1849,2411,1777,1607
1,17,5,1,2325,2030,1692,1917,1275,2519
30,17,7,1,1597,109,2278,1609,1062,1444
38,17,9,1,1110,1997,993,1368,1260,1304
8,17,11,1,1623,1740,1613,1579,857,1404
17,17,13,1,2200,1245,1703,1581,1355,1014
34,17,15,1,1277,1171,1833,2134,2106,1772
11,17,17,1,1864,2841,1657,2109,2138,2938
6,17,19,1,1809,3366,2481,1343,1367,3443
18,17,21,1,2292,1089,2041,1631,1596,1133
19,17,23,1,2112,1612,1470,1609,1426,2358
32,17,25,1,1441,1654,1457,1939,970,998
4,17,27,1,1733,2454,1961,2855,1490,1672
9,17,29,1,3396,1651,2120,1769,1962,2853
10,17,31,1,1389,1626,1762,2077,1093,1721
12,17,2,2,1965,2004,1402,2451,2016,1310
15,17,4,2,1170,2062,1409,1486,1372,1895
21,17,6,2,1601,1449,1515,1539,2421,3934
36,17,8,2,1556,1917,996,1441,1582,1456
27,17,10,2,1450,1775,1635,1556,1024,1046
26,17,12,2,1417,2012,1492,2148,2214,1664
7,17,14,2,2116,2085,1224,1689,1887,1313
3,17,16,2,2207,2031,2807,1518,1180,1248
