seq,subj,item,cond,R1,R2,R3,R4,R5,R6
26,17,12,2,1417,2012,1492,2148,2214,2983
7,17,14,2,2116,2085,1224,1689,1887,3650
3,17,16,2,2207,2031,2807,1518,1180,2117
35,17,18,2,1452,2079,2613,2014,1727,3212
14,17,20,2,1972,2136,2007,1928,992,1557
20,17,22,2,1178,1778,1387,1101,1236,1507
29,17,24,2,1898,1531,1364,1465,1059,1855
40,17,26,2,1504,1279,1350,1258,1162,1502
33,17,28,2,2443,1093,1416,1574,1291,2536
5,17,30,2,3117,2192,1976,2420,2201,3050
25,17,32,2,2190,2259,1675,1369,1017,1242
19,18,1,1,2297,2402,1557,2071,1316,3882
6,18,3,1,2850,2062,1898,1542,1095,1874
4,18,5,1,2722,1599,1224,1079,750,961
25,18,9,1,1849,1764,1846,967,800,2144
