seq,subj,item,cond,R1,R2,R3,R4,R5,R6
38,8,8,2,1019,2066,2242,1287,2901,3296
2,8,10,2,1970,3478,1799,1854,2890,2162
32,8,12,2,1125,2100,2213,1805,1426,1658
12,8,14,2,1907,1495,2048,1188,1761,2503
19,8,16,2,2663,2936,2189,1281,1145,1529
30,8,18,2,3273,3377,1733,1454,1385,2721
24,8,20,2,3942,1705,2025,2255,984,2557
43,8,22,2,1912,2005,1756,1305,1707,1373
13,8,24,2,3174,3856,3088,4847,2168,2699
29,8,26,2,2683,3517,2562,2348,2587,1706
18,8,28,2,5098,3812,3976,2649,1628,2567
40,8,30,2,3109,2302,2095,1693,1641,1595
16,8,32,2,1826,4528,1698,2724,1886,2810
27,9,1,1,2088,3117,1315,1530,2374,1043
39,9,3,1,2536,2638,1708,2479,889,1934
33,9,5,1,2722,3134,1369,3146,2571,1107
21,9,7,1,3311,2230,2738,3770,2562,1585
1,9,9,1,3402,1861,4580,2724,890,1660
5,9,11,1,4461,9409,321,2062,862,944
15,9,13,1,5685,2280,2664,1877,1267,1311
42,9,15,1,1319,1847,2578,1477,1120,1635
14,9,17,1,3957,4680,2211,1906,1450,1599
4,9,19,1,2412,2708,9363,2462,1810,1786
3,9,21,1,2531,4119,1721,2117,2040,1412
32,9,23,1,3777,4358,4426,2653,1471,1422
8,9,25,1,5810,2588,2139,2242,1150,1588
23,9,27,1,3279,4866,2574,2464,1149,1520
29,9,29,1,3711,1775,2275,2423,2733,1296
18,9,31,1,4988,4418,10464,2853,770,1403
6,9,2,2,7910,2324,2905,2712,1432,1337
12,9,4,2,5867,3757,3153,1335,1154,2751
30,9,6,2,2678,1892,2840,2231,2175,1498
19,9,8,2,1503,1653,2356,2213,2449,3249
24,9,10,2,1405,1814,2331,1782,1578,1249
10,9,12,2,3706,3759,3777,1842,1079,756
26,9,14,2,3352,1271,2630,3687,1196,455
41,9,16,2,2168,3049,3908,1392,3469,1758
37,9,18,2,2516,2428,1755,1466,1244,1597
38,9,20,2,5331,2054,2004,1406,1004,1219
9,9,22,2,3683,3050,5870,1065,1220,1121
36,9,24,2,2833,2062,1792,1705,1039,1139
17,9,26,2,2843,2066,3657,1944,2897,1144
11,9,28,2,5430,2945,2030,2002,1567,4622
16,9,30,2,10549,3249,3301,4376,1995,1299
35,9,32,2,3559,6622,4909,3069,1781,1373
7,10,1,1,1617,2556,1545,2083,1337,768
25,10,3,1,1019,799,644,1263,616,1150
38,10,5,1,776,1569,810,465,457,664
32,10,7,1,1761,630,1336,825,446,1003
27,10,9,1,510,966,1108,361,417,825
42,10,11,1,727,2003,1535,751,454,814
24,10,13,1,1233,861,1710,1073,1558,562
34,10,15,1,1008,779,1307,495,512,767
20,10,17,1,769,959,1871,818,596,1821
10,10,19,1,1150,1533,3067,480,975,1272
1,10,21,1,2405,1296,1433,775,744,1251
13,10,23,1,1455,1176,1510,794,743,788
40,10,25,1,1562,1457,1823,983,358,461
29,10,27,1,1681,798,799,1074,591,613
37,10,29,1,3140,2380,1306,947,553,1036
3,10,31,1,1948,2225,1026,843,637,798
11,10,2,2,1728,2259,2276,1874,1021,1069
30,10,4,2,726,2002,808,1071,729,891
22,10,6,2,1207,743,1077,919,1253,627
14,10,8,2,728,917,1303,549,1609,1223
4,10,10,2,1345,2038,939,470,1250,1183
35,10,12,2,1576,2422,2105,2648,1187,442
36,10,14,2,1333,598,958,526,821,653
16,10,16,2,1140,1557,1106,604,506,940
6,10,18,2,913,1604,1240,571,1542,1297
19,10,20,2,1960,1387,1120,813,550,852
9,10,22,2,1021,1702,1480,682,883,457
18,10,24,2,894,763,533,765,443,686
41,10,26,2,1651,1682,1829,909,890,496
2,10,28,2,2449,1193,2029,1075,936,1600
21,10,30,2,1700,1356,1369,1225,902,964
43,10,32,2,1620,1565,1245,909,578,538
7,11,1,1,3607,2415,1542,2052,1375,1222
32,11,3,1,3758,2061,2054,2391,1465,1775
12,11,5,1,3026,2234,1202,1690,1799,2147
24,11,7,1,2166,2099,1676,2642,1145,991
5,11,9,1,1315,1561,1508,1758,1688,1130
21,11,11,1,1554,2964,2468,1436,890,1211
1,11,13,1,3635,2344,2346,2177,2058,2798
43,11,15,1,1046,1778,1279,1165,1022,837
16,11,17,1,2513,2913,2112,3339,1325,2216
35,11,19,1,3921,2442,2625,2325,2382,1823
39,11,21,1,1784,4922,1611,2112,1267,1438
11,11,23,1,1440,1531,1734,1958,1110,1592
10,11,25,1,1956,1702,1352,2144,1142,1972
23,11,27,1,1778,2110,1655,2019,1810,1524
20,11,29,1,2829,1922,1890,1859,1441,1598
19,11,31,1,1447,1677,2337,1275,1188,1409
41,11,2,2,2696,1907,3363,1560,2059,1404
30,11,4,2,1254,2325,2294,1445,1690,1417
14,11,6,2,1690,1707,1518,1445,1889,1454
17,11,8,2,2822,1752,5212,1635,2363,1914
26,11,10,2,1314,1912,2081,1368,1621,1435
38,11,12,2,1919,2432,2298,1982,1645,1057
2,11,14,2,2579,1515,2053,2717,1935,1533
29,11,16,2,1475,2359,2559,1536,1076,913
22,11,18,2,2572,2094,4445,1741,1409,1578
37,11,20,2,1710,2259,1994,2170,1033,1634
36,11,22,2,1979,2389,4017,1887,1771,2134
34,11,24,2,4638,1674,1957,2124,860,1899
40,11,26,2,1296,1410,2116,1664,1251,1337
3,11,28,2,1895,1685,2235,2466,1706,1882
9,11,30,2,2379,1683,2591,1597,1604,2013
4,11,32,2,1754,1965,1451,1804,1255,878
21,12,1,1,2808,4648,2557,2895,2753,1601
42,12,3,1,4750,6842,2905,4536,1260,1829
35,12,5,1,1952,3474,2361,2036,3006,1261
10,12,7,1,2948,2049,3549,2621,2256,3260
24,12,9,1,3537,2165,1881,1227,1000,1103
8,12,11,1,2887,6036,3575,1587,925,1396
15,12,13,1,2737,2879,2936,2191,1498,1148
23,12,15,1,2419,2620,3903,3875,3303,2075
17,12,17,1,2470,3541,4660,4462,1968,1494
20,12,19,1,2643,2640,2791,1170,1513,2797
31,12,21,1,5046,3801,1856,1690,1334,2337
1,12,23,1,3295,2537,2345,1785,1577,1679
4,12,25,1,6245,3437,1480,6377,2460,2711
7,12,27,1,7193,7750,2927,3324,1183,1555
39,12,29,1,5527,6236,4236,4122,2477,2696
14,12,31,1,1532,2942,4130,3421,2785,1744
32,12,2,2,3625,2303,3179,3675,3018,1961
12,12,4,2,4816,6835,3885,5742,1135,1580
29,12,6,2,2839,2632,2056,3357,5874,2668
5,12,8,2,1729,2145,1905,1550,2652,2882
18,12,10,2,3282,3543,3339,2769,3059,1065
41,12,12,2,1655,2412,1337,3090,1231,806
9,12,14,2,2213,2205,1835,1298,1274,2394
16,12,16,2,6231,3433,6051,2906,2395,2608
38,12,18,2,1793,2909,1745,2569,1267,1500
2,12,20,2,4864,6064,5249,4098,3389,2567
37,12,22,2,2485,3424,3795,1630,2252,1787
28,12,24,2,4407,3461,2480,1297,966,1021
34,12,26,2,4925,3610,2830,2956,4683,1642
40,12,28,2,5172,3885,3164,2442,1345,2898
3,12,30,2,6116,3586,4737,5002,1657,1610
26,12,32,2,2116,1914,1712,1252,1123,814
18,13,1,1,2457,4106,1974,1694,2806,795
16,13,3,1,2569,2047,2357,1519,1217,1510
14,13,5,1,1497,1277,1379,1270,936,1139
41,13,7,1,1685,1540,1724,1503,1038,960
11,13,9,1,1578,1613,1192,1300,1026,1279
10,13,11,1,4074,2937,3731,1880,1120,1384
22,13,13,1,2028,1555,1906,1302,1083,1136
13,13,15,1,,4503,1835,1475,1659,1118
24,13,17,1,1099,2562,2385,1363,1987,1724
37,13,19,1,1336,1806,2399,1026,1347,1477
29,13,21,1,3000,1701,2006,1382,1670,1039
35,13,23,1,2167,2830,3729,2486,1152,1604
40,13,25,1,1468,1488,1692,1629,1465,1279
39,13,27,1,1792,2133,1244,1923,1243,1287
4,13,29,1,1968,6198,1904,1741,1224,1049
38,13,31,1,4365,5556,5240,1977,930,944
33,13,2,2,1929,1912,3544,2119,2328,
7,13,4,2,1715,3457,1353,2359,2134,864
5,13,6,2,1339,2513,1327,1765,1452,879
26,13,8,2,1038,2801,1357,945,1390,1285
1,13,10,2,2371,2325,2337,1985,1601,1316
21,13,12,2,2240,3499,1514,1629,1722,566
9,13,14,2,1099,1670,1541,2017,1184,902
28,13,16,2,1205,1873,4777,1490,954,1018
20,13,18,2,2818,3625,3646,2484,2123,2675
3,13,20,2,2515,1834,2055,1464,1032,1525
31,13,22,2,2138,1890,2029,1399,2016,963
23,13,24,2,2119,1485,1701,1506,899,917
30,13,26,2,2280,2494,2070,1373,1537,1314
32,13,28,2,2440,1406,2121,2628,2719,1850
25,13,30,2,2471,2012,1361,1971,1917,2196
36,13,32,2,1262,2338,1304,1488,1027,670
13,14,1,1,2534,3934,2780,1443,1096,720
5,14,3,1,1902,1410,2969,1382,1130,2318
15,14,5,1,2099,1374,1199,941,1538,1000
33,14,7,1,2273,1286,1908,1442,1101,1920
10,14,9,1,1868,2290,1776,1497,948,726
30,14,11,1,4239,5006,1433,1526,946,922
2,14,13,1,4433,5096,1980,1164,1254,1142
36,14,15,1,5564,2007,2041,1406,940,1016
25,14,17,1,1423,1861,2067,1061,819,1611
1,14,19,1,2916,1684,3177,3673,1772,2453
3,14,21,1,3515,2137,1329,1619,1816,1712
21,14,23,1,4884,2254,1679,1201,969,776
7,14,25,1,1749,1773,1742,2203,992,1077
39,14,27,1,5608,2558,1166,1901,1425,1501
35,14,29,1,3216,1773,1636,1184,1103,1402
18,14,31,1,8153,4399,2507,1156,917,836
27,14,2,2,1899,2639,2500,2868,2035,1470
23,14,4,2,2020,3342,1250,2014,1320,1422
37,14,6,2,1692,1591,1703,1196,1350,1028
41,14,8,2,1013,4511,1197,1012,1479,1308
19,14,10,2,1343,1522,1171,1226,1665,1164
32,14,12,2,3185,2460,762,1344,1134,529
8,14,14,2,1749,1436,1857,1084,1223,983
17,14,16,2,2270,1671,4190,1173,1264,865
40,14,18,2,1329,2539,1439,2024,2363,1825
31,14,20,2,1768,1353,1889,1199,833,480
29,14,22,2,3250,2554,1657,1210,888,886
9,14,24,2,2279,1196,1065,1934,1016,1242
4,14,26,2,3275,1565,2995,2704,1443,1415
12,14,28,2,4147,3050,2631,1584,1127,3470
26,14,30,2,1884,2211,1834,1673,1600,1408
22,14,32,2,8200,7824,5701,1758,1184,301
24,15,2,1,2835,2280,1891,1976,1180,1033
41,15,4,1,1376,2115,1658,1334,842,1012
39,15,6,1,1250,1486,1294,1519,1332,791
10,15,8,1,1050,1292,936,1070,1330,1227
14,15,10,1,1567,2518,1427,2566,2770,1726
13,15,12,1,851,2050,1257,1503,878,1044
21,15,14,1,1311,1627,1546,1346,844,824
12,15,16,1,1472,1862,1769,1038,855,967
17,15,18,1,817,2136,1780,1955,1428,1134
23,15,20,1,1390,2208,1702,1950,825,896
31,15,22,1,842,1455,1642,1211,1015,1531
5,15,24,1,1395,1781,1392,1860,1051,1327
26,15,26,1,1033,913,955,1208,1201,906
6,15,28,1,2799,1390,1894,1768,1755,2337
38,15,30,1,1497,1484,2052,1658,1239,712
33,15,32,1,1373,1212,1052,1153,1053,922
34,15,1,2,1402,2869,872,1384,1018,1269
19,15,3,2,1727,1775,1244,1745,1702,1975
28,15,5,2,1359,1332,1530,924,1133,1538
43,15,7,2,1487,1312,1650,2606,1390,2228
7,15,9,2,1914,2439,1190,2191,955,1307
22,15,11,2,1327,1267,1745,1766,927,806
27,15,13,2,1913,1768,2023,1467,1056,789
3,15,15,2,1124,1921,810,996,1260,1319
16,15,17,2,1305,1958,1045,958,1925,1323
37,15,19,2,1736,1889,2085,1344,1240,2036
18,15,21,2,1373,2039,1099,1224,1316,1001
32,15,23,2,1077,1233,1136,1051,1219,1255
4,15,25,2,1591,1842,1477,1565,1003,1357
36,15,27,2,1101,1463,3587,1688,1895,1360
2,15,29,2,1765,2020,2042,1671,1111,1425
1,15,31,2,2640,1667,2882,1669,1320,1465
26,16,1,1,1055,1269,838,1268,975,815
33,16,3,1,1395,1291,1294,1222,905,2828
5,16,5,1,2617,2344,1312,739,1710,970
31,16,7,1,1295,860,1102,1005,1044,923
24,16,9,1,599,1460,912,882,739,838
38,16,11,1,1731,2434,1338,797,666,1711
9,16,13,1,1780,948,1002,1043,1525,1022
22,16,15,1,812,1367,1552,1626,1202,1731
4,16,17,1,1920,1135,1255,1234,903,2277
18,16,19,1,994,1041,1426,725,754,649
3,16,21,1,2454,2174,1229,1061,1204,761
35,16,23,1,1671,1481,1212,904,745,1226
10,16,25,1,2364,1287,934,1789,857,826
37,16,27,1,904,1017,946,1128,743,1678
13,16,29,1,2908,2518,1591,1694,936,823
14,16,31,1,1487,2787,1762,1107,1113,1469
39,16,2,2,1094,1447,1179,1700,1831,889
7,16,4,2,2152,3077,1574,2657,1951,2316
28,16,6,2,1053,951,1640,933,993,781
11,16,8,2,1392,1667,672,854,1012,1318
19,16,10,2,744,1231,699,739,983,719
41,16,12,2,1199,1724,1334,2332,719,151
21,16,14,2,1123,684,1127,1458,1436,1439
2,16,16,2,3297,1379,2301,1646,1051,682
23,16,18,2,969,1364,1222,1330,1253,1032
42,16,20,2,1916,2075,1353,1198,875,1009
17,16,22,2,1206,1318,1250,916,678,707
16,16,24,2,2414,987,1127,1513,1225,954
30,16,26,2,1097,850,1359,1311,955,657
1,16,28,2,3948,1102,3666,1717,1849,1510
36,16,30,2,1237,2093,1041,1465,1063,776
15,16,32,2,1102,1096,845,1105,723,1337
14,17,2,1,1928,1762,2475,1202,1342,1359
37,17,4,1,1331,2123,1926,1935,1082,1047
29,17,6,1,1227,1884,2890,2620,1759,1167
12,17,8,1,1851,2305,2091,877,1246,2010
35,17,10,1,1594,3877,1074,1442,860,1114
28,17,12,1,1205,2337,1523,1496,877,1017
9,17,14,1,1776,1534,2082,1952,706,1758
5,17,16,1,3670,1694,2298,1993,967,1149
25,17,18,1,1230,2238,2282,1677,1237,1067
43,17,20,1,1751,1776,1297,817,957,858
23,17,22,1,1031,2185,1309,1293,1594,1481
40,17,24,1,2165,1905,940,1781,1582,979
31,17,26,1,2787,1401,1948,1283,1821,1312
27,17,28,1,3644,1197,1802,1636,1753,2150
11,17,30,1,2782,2669,2190,2398,1545,1896
24,17,32,1,1203,2527,1625,1814,937,861
19,17,1,2,1529,2288,1577,2140,1975,868
7,17,3,2,2035,2085,2006,2172,1617,1690
3,17,5,2,1914,1764,1893,1735,1572,2582
17,17,7,2,2655,2194,1395,1561,900,1068
32,17,9,2,1528,1314,1421,1585,1306,2116
39,17,11,2,2009,3280,1703,1565,918,1094
44,17,13,2,2183,1220,3055,1239,1394,1290
16,17,15,2,1044,2065,1927,1983,2100,1369
26,17,17,2,2331,2861,2356,1175,1811,1208
1,17,19,2,2606,1905,2712,1489,1214,3289
34,17,21,2,1075,1332,1013,2758,1616,1222
6,17,23,2,2931,1928,1693,2253,1395,1351
42,17,25,2,1209,1357,1587,1813,1628,1222
2,17,27,2,3150,2720,2436,2594,1229,1658
10,17,29,2,2765,2361,1956,1401,1478,1682
41,17,31,2,1805,3003,3387,2269,1666,1177
12,18,1,1,1282,1861,669,531,445,687
22,18,3,1,2554,688,1039,1124,896,445
2,18,5,1,3212,612,575,888,577,613
20,18,7,1,2689,1010,863,750,347,607
35,18,9,1,2115,1549,706,539,532,823
1,18,11,1,3599,1316,784,1165,467,909
10,18,13,1,2764,666,1232,658,928,787
38,18,15,1,671,937,1202,1817,2096,603
25,18,17,1,1288,957,1323,1008,359,968
