seq,subj,item,cond,R1,R2,R3,R4,R5,R6
19,5,29,2,1,1,0,0,1,0
10,5,31,2,0,0,0,0,0,0
20,6,1,1,1,1,0,0,0,0
15,6,3,1,0,1,0,0,0,0
37,6,5,1,1,1,0,0,0,0
31,6,7,1,1,1,1,0,0,0
28,6,9,1,1,1,1,1,1,0
23,6,11,1,1,0,0,0,0,0
19,6,13,1,0,1,1,1,0,0
33,6,15,1,1,0,1,0,1,0
22,6,17,1,1,1,0,1,0,0
14,6,19,1,1,0,0,1,0,0
27,6,21,1,0,0,0,0,1,0
42,6,23,1,0,0,0,0,1,0
36,6,25,1,1,1,0,0,1,0
40,6,27,1,1,0,0,1,0,0
7,6,29,1,1,1,0,1,1,0
18,6,31,1,1,0,0,1,0,0
2,6,2,2,1,1,1,1,0,0
8,6,4,2,1,1,0,1,1,0
4,6,6,2,1,1,1,0,0,0
34,6,8,2,1,0,0,0,0,0
24,6,10,2,1,1,0,0,0,0
41,6,12,2,0,1,0,0,0,0
39,6,14,2,1,1,0,1,1,0
10,6,16,2,0,1,1,0,0,0
11,6,18,2,1,0,0,0,1,0
30,6,20,2,1,1,1,0,1,0
12,6,22,2,0,1,0,1,0,0
1,6,24,2,1,1,0,0,0,0
17,6,26,2,0,0,0,0,0,0
26,6,28,2,0,1,1,0,1,0
6,6,30,2,1,1,0,1,0,0
13,6,32,2,1,1,1,1,1,0
25,7,2,1,0,0,0,0,0,0
22,7,4,1,0,0,0,0,0,0
28,7,6,1,0,0,0,0,0,0
9,7,8,1,1,0,0,0,0,0
4,7,10,1,1,0,0,0,0,0
44,7,12,1,0,0,0,0,0,0
42,7,14,1,0,0,0,0,0,0
11,7,16,1,0,0,0,0,0,0
37,7,18,1,0,0,0,0,1,0
43,7,20,1,0,0,0,0,0,
7,7,22,1,1,1,0,0,0,0
18,7,24,1,0,0,1,1,1,0
8,7,26,1,0,0,0,0,0,0
1,7,28,1,1,0,0,0,0,0
21,7,30,1,0,0,0,0,0,0
31,7,32,1,0,1,0,0,0,0
40,7,1,2,0,0,0,0,0,0
14,7,3,2,0,0,0,0,0,0
35,7,5,2,0,0,0,0,0,0
16,7,7,2,0,0,1,0,0,0
33,7,9,2,0,0,0,0,0,0
38,7,11,2,0,0,0,0,0,0
2,7,13,2,1,0,0,0,0,0
24,7,15,2,0,0,0,0,0,0
3,7,17,2,1,0,0,0,0,0
20,7,19,2,0,0,0,0,0,0
19,7,21,2,0,0,1,0,0,0
30,7,23,2,0,0,0,0,0,0
13,7,25,2,0,0,0,1,0,0
6,7,27,2,0,0,0,0,1,0
39,7,29,2,0,0,0,0,0,0
32,7,31,2,0,0,0,0,0,0
29,8,1,1,1,0,0,0,0,0
4,8,3,1,1,0,0,1,0,0
22,8,5,1,1,0,0,0,0,0
27,8,7,1,1,1,0,0,0,0
14,8,9,1,0,0,0,0,0,0
25,8,11,1,0,0,0,0,0,0
6,8,13,1,0,0,0,0,0,0
24,8,15,1,1,1,0,0,0,0
11,8,17,1,0,1,0,0,0,0
41,8,19,1,1,1,1,0,0,0
33,8,21,1,0,0,0,0,1,0
20,8,23,1,0,0,0,0,0,0
16,8,25,1,0,0,0,0,0,0
10,8,27,1,1,1,0,0,0,0
9,8,29,1,1,0,0,0,1,0
19,8,31,1,0,0,0,1,0,0
1,8,2,2,1,0,0,0,1,0
39,8,4,2,1,0,0,0,0,0
12,8,6,2,1,0,0,0,0,0
35,8,8,2,0,0,0,0,0,0
17,8,10,2,0,0,0,1,0,0
3,8,12,2,1,0,0,0,0,0
7,8,14,2,1,0,0,0,0,0
32,8,16,2,1,0,0,1,0,0
21,8,18,2,0,0,0,1,0,0
8,8,20,2,0,0,0,0,0,0
34,8,22,2,0,0,0,0,0,0
38,8,24,2,0,1,0,0,0,0
31,8,26,2,1,0,0,0,0,0
26,8,28,2,1,0,0,0,0,0
37,8,30,2,0,0,0,0,0,0
42,8,32,2,0,1,0,0,0,0
3,9,2,1,1,1,1,0,0,0
14,9,4,1,1,1,0,0,0,0
23,9,6,1,1,1,1,1,1,0
11,9,8,1,1,0,0,0,0,0
16,9,10,1,0,1,1,1,0,0
19,9,12,1,1,1,0,0,0,0
38,9,14,1,0,1,1,1,0,0
2,9,16,1,1,1,0,0,0,0
26,9,18,1,1,0,1,1,0,0
28,9,20,1,0,1,0,1,0,0
27,9,22,1,1,1,0,0,0,0
35,9,24,1,0,1,1,0,1,0
29,9,26,1,0,0,0,0,0,0
20,9,28,1,1,1,0,0,1,0
32,9,30,1,1,0,0,1,0,0
37,9,32,1,0,0,0,0,0,0
8,9,1,2,1,1,1,0,0,0
5,9,3,2,0,1,0,1,0,0
21,9,5,2,1,0,1,1,1,0
42,9,7,2,1,1,0,0,0,0
39,9,9,2,1,1,0,0,0,0
18,9,11,2,1,1,0,0,0,0
7,9,13,2,1,1,1,1,0,0
30,9,15,2,1,0,0,0,0,0
36,9,17,2,1,0,0,0,0,0
33,9,19,2,1,1,1,1,0,0
13,9,21,2,1,0,0,0,1,0
34,9,23,2,1,0,1,0,0,0
1,9,25,2,1,0,1,0,0,0
41,9,27,2,0,0,1,0,0,0
31,9,29,2,1,0,0,0,1,0
10,9,31,2,1,0,0,1,0,0
39,10,1,1,1,1,0,0,0,0
28,10,3,1,0,0,0,1,0,0
21,10,5,1,0,0,0,0,0,0
30,10,7,1,0,0,0,1,0,0
14,10,9,1,1,1,0,0,0,0
2,10,11,1,0,1,1,0,0,0
43,10,13,1,1,1,1,0,0,0
9,10,15,1,0,0,0,1,0,0
34,10,17,1,1,0,0,0,1,0
1,10,19,1,1,0,0,0,0,0
20,10,21,1,0,0,0,0,0,0
24,10,23,1,0,1,0,0,1,0
13,10,25,1,1,0,0,0,0,0
3,10,27,1,1,0,0,0,0,0
18,10,29,1,1,0,0,0,0,0
6,10,31,1,1,0,0,1,0,0
35,10,2,2,1,0,0,1,1,0
16,10,4,2,0,0,0,0,0,0
25,10,6,2,1,1,0,0,0,0
7,10,8,2,0,0,1,0,0,0
41,10,10,2,0,0,0,0,1,0
5,10,12,2,1,0,0,0,0,0
33,10,14,2,0,0,0,1,0,0
11,10,16,2,0,1,0,0,0,0
23,10,18,2,1,0,1,0,1,0
10,10,20,2,0,0,0,0,0,0
38,10,22,2,1,0,0,0,0,0
37,10,24,2,0,1,0,1,0,0
19,10,26,2,1,0,0,0,0,0
12,10,28,2,1,1,1,0,1,0
4,10,30,2,1,0,0,0,0,0
32,10,32,2,1,0,0,0,0,0
12,11,2,1,1,0,1,1,1,0
40,11,4,1,1,0,1,1,1,0
7,11,6,1,1,0,0,0,0,0
14,11,8,1,1,0,0,0,0,0
29,11,10,1,1,1,1,1,1,0
24,11,12,1,1,0,0,1,0,0
33,11,14,1,1,1,0,0,0,0
3,11,16,1,1,1,0,0,0,0
32,11,18,1,1,1,1,1,0,0
18,11,20,1,1,0,0,0,1,0
6,11,22,1,1,1,1,0,1,0
42,11,24,1,1,0,0,0,0,0
37,11,26,1,1,1,0,0,1,0
31,11,28,1,1,1,1,0,0,0
19,11,30,1,1,0,0,0,0,0
17,11,32,1,1,1,0,0,1,0
25,11,1,2,1,1,0,1,0,0
27,11,3,2,1,1,1,0,0,0
22,11,5,2,1,1,0,0,1,0
10,11,7,2,0,0,0,0,1,0
4,11,9,2,1,1,0,1,0,0
38,11,11,2,1,1,0,1,0,0
9,11,13,2,1,0,0,0,1,0
1,11,15,2,1,0,0,0,1,0
16,11,17,2,1,1,1,1,1,0
34,11,19,2,0,0,0,0,0,0
35,11,21,2,1,1,1,1,0,0
36,11,23,2,1,1,1,1,0,0
20,11,25,2,1,1,0,1,1,0
2,11,27,2,0,0,0,0,1,0
21,11,29,2,1,1,1,0,0,0
39,11,31,2,1,0,0,0,1,0
12,12,1,1,0,0,0,0,0,0
40,12,3,1,0,0,0,0,0,0
35,12,5,1,0,0,0,0,0,0
38,12,7,1,0,0,0,0,0,0
25,12,9,1,0,0,1,0,0,0
42,12,11,1,0,0,0,0,0,0
23,12,13,1,0,0,0,0,0,0
30,12,15,1,0,0,0,0,0,0
18,12,17,1,0,0,0,0,0,0
2,12,19,1,0,0,0,0,0,0
5,12,21,1,0,0,0,0,0,0
34,12,23,1,0,0,0,0,0,0
33,12,25,1,0,0,0,0,0,0
4,12,27,1,0,0,0,0,0,0
31,12,29,1,0,0,0,0,0,0
3,12,31,1,0,1,0,0,0,0
10,12,2,2,0,0,0,0,0,0
21,12,4,2,1,0,0,0,0,0
27,12,6,2,0,0,0,0,0,0
16,12,8,2,0,0,0,0,1,0
7,12,10,2,0,0,0,0,0,0
14,12,12,2,0,0,0,0,0,0
37,12,14,2,0,0,0,0,0,0
20,12,16,2,0,0,0,0,0,0
29,12,18,2,0,0,0,0,0,0
9,12,20,2,0,0,0,0,0,0
19,12,22,2,0,0,0,0,0,0
32,12,24,2,0,0,0,0,0,0
1,12,26,2,1,0,0,0,0,0
15,12,28,2,0,0,0,0,0,0
6,12,30,2,0,0,0,0,0,0
24,12,32,2,0,0,0,1,0,0
12,13,2,1,1,1,1,0,0,0
41,13,4,1,0,0,0,0,0,0
7,13,6,1,0,0,0,0,0,0
14,13,8,1,0,0,0,0,0,0
30,13,10,1,0,0,0,0,0,0
24,13,12,1,0,0,0,1,0,0
34,13,14,1,1,0,0,0,0,0
3,13,16,1,0,0,0,0,0,0
33,13,18,1,0,0,0,1,0,0
18,13,20,1,0,0,0,0,0,0
6,13,22,1,1,0,0,0,0,0
43,13,24,1,0,0,0,0,0,0
38,13,26,1,0,0,0,0,0,0
32,13,28,1,0,0,0,0,1,0
19,13,30,1,1,0,1,0,0,0
17,13,32,1,0,0,0,0,0,0
26,13,1,2,1,0,0,0,0,0
28,13,3,2,0,0,0,0,0,0
22,13,5,2,0,0,0,0,0,0
10,13,7,2,1,0,0,0,0,0
4,13,9,2,1,0,0,0,0,0
39,13,11,2,0,0,0,0,0,0
9,13,13,2,1,1,0,0,0,0
1,13,15,2,0,0,0,0,0,0
16,13,17,2,0,0,0,0,0,0
35,13,19,2,1,0,0,0,0,0
36,13,21,2,0,1,0,0,0,0
37,13,23,2,1,0,0,0,0,0
20,13,25,2,0,0,0,0,0,0
2,13,27,2,0,0,0,0,0,0
21,13,29,2,1,0,0,0,0,0
40,13,31,2,0,0,0,1,0,0
12,14,1,1,1,0,0,0,1,0
31,14,3,1,1,1,0,0,0,0
26,14,5,1,1,0,0,0,0,0
28,14,7,1,0,1,0,0,0,0
1,14,9,1,1,1,1,1,0,0
25,14,11,1,0,0,0,0,0,0
5,14,13,1,0,0,0,0,1,0
23,14,15,1,0,0,0,0,0,0
36,14,17,1,1,0,0,0,0,0
30,14,19,1,1,0,0,1,0,0
8,14,21,1,1,1,1,0,0,0
21,14,23,1,1,0,0,0,0,0
3,14,25,1,0,0,0,0,0,0
18,14,27,1,0,0,0,0,0,0
24,14,29,1,1,0,0,0,0,0
35,14,31,1,1,0,0,1,0,0
6,14,2,2,0,1,0,0,1,0
33,14,4,2,1,0,0,0,0,0
10,14,6,2,0,0,0,1,0,0
38,14,8,2,1,0,0,0,0,0
16,14,10,2,0,0,0,0,0,0
20,14,12,2,1,0,0,0,0,0
42,14,14,2,1,0,0,1,0,0
4,14,16,2,1,0,0,0,0,0
14,14,18,2,0,1,0,1,1,0
15,14,20,2,1,0,0,0,0,0
41,14,22,2,0,0,1,1,0,0
19,14,24,2,0,0,0,0,0,0
40,14,26,2,1,0,0,0,0,0
22,14,28,2,0,0,1,0,1,0
37,14,30,2,1,0,0,1,0,0
9,14,32,2,1,0,1,0,0,0
29,15,2,1,0,0,0,0,0,0
22,15,4,1,0,1,1,1,1,0
5,15,6,1,1,0,1,0,0,0
3,15,8,1,0,0,0,1,0,0
16,15,10,1,1,0,0,0,0,0
43,15,12,1,0,1,1,0,0,0
26,15,14,1,0,0,0,1,0,0
8,15,16,1,1,0,0,0,0,0
19,15,18,1,0,1,1,0,0,0
33,15,20,1,0,0,0,0,0,0
34,15,22,1,0,0,0,0,0,0
40,15,24,1,0,0,0,0,0,0
31,15,26,1,0,0,0,0,0,0
15,15,28,1,1,1,0,0,0,0
18,15,30,1,0,0,0,0,0,0
35,15,32,1,0,0,0,0,0,0
36,15,1,2,1,1,0,0,0,0
1,15,3,2,0,0,0,0,0,0
10,15,5,2,1,1,0,1,0,0
20,15,7,2,1,1,1,0,0,0
38,15,9,2,0,0,1,0,0,0
28,15,11,2,0,0,1,0,0,0
27,15,13,2,0,0,1,0,0,0
25,15,15,2,0,0,0,0,0,0
13,15,17,2,1,0,0,1,0,0
7,15,19,2,1,0,0,0,0,0
9,15,21,2,1,1,0,0,0,0
14,15,23,2,0,0,0,0,0,0
41,15,25,2,0,0,0,0,1,0
42,15,27,2,0,0,0,0,0,0
12,15,29,2,1,1,0,0,0,0
32,15,31,2,0,1,0,0,0,0
37,16,1,1,0,1,0,0,1,0
25,16,3,1,1,0,1,0,0,0
4,16,5,1,1,0,0,0,0,0
10,16,7,1,1,0,0,0,0,0
2,16,9,1,1,0,0,0,1,0
12,16,11,1,1,1,0,0,0,0
28,16,13,1,1,0,0,0,1,0
1,16,15,1,0,0,1,0,0,0
8,16,17,1,1,1,0,0,0,0
6,16,19,1,0,1,0,0,0,0
9,16,21,1,1,1,0,0,0,0
30,16,23,1,1,0,0,0,0,0
27,16,25,1,1,0,0,0,0,0
39,16,27,1,0,0,0,0,0,0
7,16,29,1,0,1,0,0,0,0
21,16,31,1,0,0,0,0,0,0
16,16,2,2,1,0,0,0,1,0
14,16,4,2,1,0,0,0,0,0
41,16,6,2,0,1,0,0,0,0
19,16,8,2,0,0,0,0,0,0
35,16,10,2,0,0,0,0,0,0
31,16,12,2,1,0,0,1,0,0
18,16,14,2,1,1,0,0,0,0
43,16,16,2,0,0,0,0,1,0
13,16,18,2,1,1,0,0,1,0
23,16,20,2,0,0,0,0,0,0
32,16,22,2,0,0,0,0,0,0
24,16,24,2,1,0,0,1,0,0
40,16,26,2,0,0,0,0,0,0
34,16,28,2,1,0,0,0,1,0
22,16,30,2,1,0,0,0,0,0
33,16,32,2,1,1,0,0,0,0
11,17,2,1,0,0,0,1,1,0
36,17,4,1,0,0,0,0,0,0
15,17,6,1,0,0,0,0,0,0
23,17,8,1,0,0,0,0,0,0
30,17,10,1,0,0,1,0,0,0
40,17,12,1,1,0,1,1,0,0
42,17,14,1,1,0,0,1,0,0
29,17,16,1,1,0,0,0,0,0
4,17,18,1,1,0,1,0,0,0
41,17,20,1,1,0,0,0,1,0
39,17,22,1,1,1,0,0,0,0
13,17,24,1,0,0,0,0,0,0
6,17,26,1,0,0,1,1,0,0
21,17,28,1,1,0,0,0,0,0
14,17,30,1,1,0,0,0,0,0
35,17,32,1,0,0,0,0,0,0
27,17,1,2,0,0,0,0,0,0
7,17,3,2,0,0,0,0,0,0
1,17,5,2,1,1,0,1,1,0
9,17,7,2,1,0,0,0,0,0
18,17,9,2,1,0,0,1,1,0
32,17,11,2,1,1,0,0,0,0
20,17,13,2,0,0,0,0,1,0
25,17,15,2,0,1,0,0,1,0
34,17,17,2,1,0,0,0,0,0
5,17,19,2,1,0,1,1,0,0
26,17,21,2,0,0,0,0,0,0
38,17,23,2,0,0,0,1,1,0
22,17,25,2,1,1,1,1,0,0
3,17,27,2,0,0,0,1,1,0
33,17,29,2,1,1,0,0,0,0
17,17,31,2,1,0,0,0,0,0
2,18,2,1,1,1,0,1,0,0
5,18,4,1,1,0,0,0,1,0
40,18,6,1,1,1,1,0,1,0
33,18,8,1,1,1,0,0,0,0
10,18,10,1,0,1,1,1,0,0
24,18,12,1,1,0,0,0,0,0
19,18,14,1,1,1,0,1,1,0
13,18,16,1,1,1,1,0,0,0
28,18,18,1,1,1,0,0,0,0
26,18,20,1,1,1,0,0,0,0
9,18,22,1,0,1,1,0,0,0
22,18,24,1,1,0,0,1,1,0
25,18,26,1,0,0,0,0,0,0
42,18,28,1,1,1,1,0,0,0
4,18,30,1,1,1,0,0,0,0
32,18,32,1,1,1,0,0,0,0
7,18,1,2,0,1,1,0,0,0
38,18,3,2,1,0,1,1,0,0
35,18,5,2,1,1,1,1,1,0
20,18,7,2,1,1,1,1,1,0
29,18,9,2,0,1,1,1,0,0
27,18,11,2,1,0,1,0,0,0
14,18,13,2,1,0,1,0,0,0
12,18,15,2,1,1,1,1,0,0
16,18,17,2,1,1,1,0,1,0
17,18,19,2,1,1,1,0,0,0
18,18,21,2,1,1,0,1,0,0
37,18,23,2,1,1,0,0,0,0
23,18,25,2,1,1,0,1,0,0
15,18,27,2,1,1,0,0,1,0
1,18,29,2,0,1,1,1,1,0
31,18,31,2,1,1,1,0,1,0
42,19,1,1,0,1,0,0,0,0
36,19,3,1,0,1,1,0,0,0
31,19,5,1,0,1,0,0,0,0
7,19,7,1,1,1,0,0,0,0
39,19,9,1,1,0,0,0,0,0
6,19,11,1,0,1,0,0,0,0
34,19,13,1,1,0,0,0,0,0
9,19,15,1,1,0,0,0,0,0
26,19,17,1,1,0,0,1,0,0
19,19,19,1,0,0,1,0,0,
35,19,21,1,1,0,0,0,0,0
29,19,23,1,0,0,0,0,0,0
30,19,25,1,1,1,0,0,0,0
27,19,27,1,1,0,0,0,0,0
33,19,29,1,0,0,0,0,0,0
10,19,31,1,1,0,0,0,0,0
17,19,2,2,1,1,0,0,0,0
1,19,4,2,0,0,0,0,0,0
24,19,6,2,1,0,0,0,0,0
3,19,8,2,1,1,0,1,0,0
12,19,10,2,0,0,0,0,1,0
22,19,12,2,0,0,0,1,0,
41,19,14,2,0,1,0,0,0,0
20,19,16,2,0,1,0,0,1,0
38,19,18,2,1,1,0,0,0,0
15,19,20,2,1,1,0,0,0,0
11,19,22,2,1,0,0,1,0,0
5,19,24,2,1,0,0,0,0,0
21,19,26,2,1,1,1,0,0,
16,19,28,2,1,0,0,0,0,0
28,19,30,2,0,0,0,0,0,0
14,19,32,2,1,0,0,0,0,0
40,20,1,1,1,0,0,1,0,0
25,20,3,1,0,1,0,0,0,0
23,20,5,1,1,1,0,0,0,0
1,20,7,1,0,0,0,0,0,0
37,20,9,1,0,0,0,0,0,0
42,20,11,1,0,0,0,0,0,0
19,20,13,1,0,0,0,0,1,0
27,20,15,1,0,0,0,0,0,0
4,20,17,1,1,0,1,0,0,0
18,20,19,1,1,0,0,0,0,0
9,20,21,1,0,0,1,0,0,0
13,20,23,1,1,0,0,0,0,0
8,20,25,1,0,0,0,0,0,0
5,20,27,1,0,0,0,0,0,0
11,20,29,1,0,1,0,0,0,0
39,20,31,1,1,0,0,0,0,0
14,20,2,2,1,0,1,0,0,0
28,20,4,2,0,0,0,0,0,0
6,20,6,2,0,0,0,0,0,0
33,20,8,2,0,0,0,0,0,0
35,20,10,2,0,0,0,0,0,0
17,20,12,2,1,1,0,0,0,0
31,20,14,2,0,1,0,0,0,0
10,20,16,2,0,1,0,0,0,0
22,20,18,2,0,0,0,0,0,0
30,20,20,2,0,0,0,0,0,0
32,20,22,2,0,0,0,0,0,0
3,20,24,2,1,1,0,0,1,0
21,20,26,2,0,0,0,0,0,0
12,20,28,2,0,0,0,0,0,0
20,20,30,2,1,0,0,1,0,0
16,20,32,2,0,0,0,0,0,0
18,21,2,1,0,1,0,1,1,0
41,21,4,1,1,0,0,1,0,0
1,21,6,1,1,0,0,0,0,0
16,21,8,1,0,1,0,1,1,0
31,21,10,1,1,0,0,0,0,0
4,21,12,1,1,1,1,1,0,0
40,21,14,1,,0,0,0,0,0
24,21,16,1,0,0,0,0,0,0
34,21,18,1,1,1,0,1,0,0
12,21,20,1,1,1,1,0,0,0
35,21,22,1,1,0,0,0,0,0
23,21,24,1,1,1,0,0,1,0
20,21,26,1,1,1,1,0,0,0
15,21,28,1,1,0,0,1,0,0
38,21,30,1,1,0,0,0,0,0
28,21,32,1,1,0,0,0,0,0
21,21,1,2,1,0,0,0,1,0
8,21,3,2,0,0,0,1,1,0
29,21,5,2,0,0,0,0,0,0
5,21,7,2,0,0,0,0,0,0
13,21,9,2,0,0,0,1,1,0
7,21,11,2,1,1,0,0,1,0
26,21,13,2,0,0,1,0,0,0
10,21,15,2,0,0,0,0,0,0
33,21,17,2,1,0,1,0,1,0
3,21,19,2,1,0,0,1,0,0
37,21,21,2,0,0,0,1,0,0
25,21,23,2,1,0,1,1,1,0
11,21,25,2,1,0,0,1,1,0
36,21,27,2,1,0,0,0,0,0
27,21,29,2,0,1,0,0,1,0
39,21,31,2,0,0,0,1,0,0
