seq,subj,item,cond,R1,R2,R3,R4,R5,R6
2,18,13,1,0,0,0,0,1,0
10,18,17,1,1,0,0,0,0,0
24,18,19,1,1,0,0,0,0,0
3,18,21,1,1,0,0,0,0,0
27,18,29,1,0,1,0,0,0,0
21,18,31,1,0,1,0,0,0,0
22,18,4,2,0,1,0,0,0,0
16,18,6,2,0,0,0,0,0,0
13,18,8,2,1,0,0,1,0,0
8,18,10,2,1,0,0,0,0,0
1,18,16,2,1,1,0,0,0,0
11,18,20,2,1,0,0,0,0,0
12,18,22,2,0,0,0,0,0,0
18,18,28,2,0,0,0,0,0,0
28,18,30,2,1,1,0,0,0,0
15,18,32,2,0,0,0,0,0,0
42,19,1,1,0,0,0,0,0,0
36,19,3,1,1,0,0,0,0,0
32,19,5,1,0,1,1,0,0,0
15,19,7,1,0,1,0,0,1,0
12,19,9,1,0,0,0,0,0,0
26,19,11,1,0,0,0,0,0,0
38,19,13,1,0,0,0,0,0,0
8,19,15,1,0,0,0,1,0,0
1,19,17,1,0,0,0,0,0,0
34,19,19,1,0,0,0,0,0,0
31,19,21,1,0,0,0,0,0,0
4,19,23,1,0,0,1,0,0,0
39,19,25,1,0,0,0,0,0,0
29,19,27,1,1,0,0,0,0,0
28,19,29,1,0,0,0,0,0,0
24,19,31,1,0,0,0,0,0,0
2,19,2,2,1,0,0,0,0,0
19,19,4,2,1,0,0,0,1,0
21,19,6,2,0,1,1,1,0,0
40,19,8,2,0,0,0,0,1,0
10,19,10,2,0,0,0,0,1,0
30,19,12,2,0,0,0,0,0,0
14,19,14,2,0,0,1,0,0,0
7,19,16,2,0,0,0,0,0,0
27,19,18,2,0,0,0,0,0,0
17,19,20,2,1,0,0,0,1,0
5,19,22,2,0,0,0,0,0,0
18,19,24,2,0,0,0,0,0,0
23,19,26,2,0,0,0,0,0,0
25,19,28,2,1,0,0,0,0,0
35,19,30,2,0,0,0,0,0,0
6,19,32,2,0,0,0,0,0,0
1,20,1,1,1,0,1,0,0,0
41,20,3,1,0,0,0,1,1,0
32,20,5,1,1,0,0,1,0,0
12,20,7,1,0,0,0,1,1,0
24,20,9,1,1,0,0,0,1,0
5,20,11,1,1,0,1,0,1,0
6,20,13,1,1,1,0,1,0,0
35,20,15,1,0,1,1,1,0,0
17,20,17,1,0,0,0,0,1,0
14,20,19,1,0,0,1,0,0,0
22,20,21,1,0,0,1,0,0,0
19,20,23,1,1,1,1,0,0,0
10,20,25,1,0,0,1,0,0,0
21,20,27,1,1,0,1,0,0,0
11,20,29,1,0,0,0,1,0,0
44,20,31,1,0,1,1,0,0,0
28,20,2,2,0,0,0,1,0,0
3,20,4,2,1,0,1,0,0,0
38,20,6,2,1,0,0,0,0,0
30,20,8,2,0,1,0,1,1,0
7,20,10,2,1,1,0,1,1,0
27,20,12,2,1,1,0,1,0,0
15,20,14,2,1,0,1,0,0,0
43,20,16,2,0,0,0,1,1,0
16,20,18,2,1,0,1,1,0,0
23,20,20,2,0,0,1,0,0,0
26,20,22,2,0,1,0,0,0,0
36,20,24,2,1,0,1,1,0,0
37,20,26,2,1,1,0,1,0,0
34,20,28,2,0,1,0,0,1,0
40,20,30,2,1,1,1,1,0,0
9,20,32,2,1,1,1,0,1,0
