seq,subj,item,cond,R1,R2,R3,R4,R5,R6
18,12,26,1,1190,1934,1585,1032,633,686
15,12,28,1,945,738,3879,894,791,1805
17,12,30,1,2364,2093,1164,598,1578,1394
21,12,32,1,1465,1111,1373,583,453,384
37,12,1,2,2774,1748,603,1086,880,1250
7,12,3,2,3906,2165,1447,2211,771,1404
2,12,5,2,3866,915,1401,351,527,799
13,12,7,2,3527,1916,1073,1074,726,607
39,12,9,2,1271,1949,1791,1074,628,551
5,12,11,2,1521,1885,1162,1676,587,557
1,12,13,2,2385,1215,1112,2919,716,525
27,12,15,2,1344,3522,1429,1395,1049,739
9,12,17,2,4601,2322,4870,3473,1557,1037
24,12,19,2,2488,1798,3726,1603,5679,1328
10,12,21,2,3200,1006,720,419,771,766
22,12,23,2,785,1625,798,656,533,811
36,12,25,2,,429,768,783,427,1016
29,12,27,2,2474,493,1050,927,607,1115
23,12,29,2,2295,1284,442,,313,731
33,12,31,2,1941,1273,1912,1000,624,1345
36,13,2,1,2011,1846,1832,1385,1078,1472
4,13,4,1,2612,2487,1675,1724,1017,2560
8,13,6,1,2344,1730,1066,1073,1534,1308
31,13,8,1,1375,1685,1514,810,1929,3870
19,13,10,1,906,1196,702,1352,1214,983
41,13,12,1,2029,3132,479,357,1037,744
6,13,14,1,1541,1833,1117,848,922,1802
7,13,16,1,,138,1935,1658,837,1094
40,13,18,1,1200,1829,2164,1028,950,1210
42,13,20,1,1908,2136,,120,1163,2158
30,13,22,1,1159,1904,2562,1387,779,1068
14,13,24,1,1410,1625,960,1619,701,1226
27,13,26,1,3159,2330,845,329,952,880
24,13,28,1,1476,1080,1389,936,605,1797
25,13,30,1,1930,3128,2270,982,895,1687
26,13,32,1,1655,2110,1260,1018,923,667
12,13,1,2,2375,1774,1061,2461,1235,1466
15,13,3,2,3291,1696,1228,1697,1363,1298
17,13,5,2,4469,2170,1524,2005,1330,859
21,13,7,2,1298,1560,1647,1293,889,1404
34,13,9,2,967,1856,1107,168,833,1052
2,13,11,2,2303,2352,1827,1177,799,1460
23,13,13,2,1943,2354,1147,1153,1243,1026
38,13,15,2,3394,1121,1047,858,216,1328
10,13,17,2,2897,1463,2148,2093,1170,1557
29,13,19,2,2652,2404,187,683,1221,206
1,13,21,2,2204,1663,1204,1265,1182,1839
28,13,23,2,1534,1536,1527,834,917,1636
3,13,25,2,1709,1933,1382,1973,939,1979
39,13,27,2,1287,2252,2135,1121,592,1169
11,13,29,2,3349,326,1844,2234,2065,1584
33,13,31,2,1170,2245,1756,959,576,
35,14,2,1,1472,1665,1731,1715,1606,1039
32,14,4,1,1728,2225,1971,1575,1559,1320
23,14,6,1,1570,1475,1515,2140,1589,1950
28,14,8,1,1103,1479,1207,1027,1539,2211
25,14,10,1,1937,1079,1391,1468,1206,1952
16,14,12,1,1430,2550,1720,2197,1260,896
19,14,14,1,1179,907,1997,1463,1630,891
9,14,16,1,1353,2346,2368,1338,1062,934
31,14,18,1,1132,1848,1728,173,1064,2542
34,14,20,1,1851,2426,2007,1511,990,1536
21,14,22,1,1934,2487,1563,2186,1607,1128
3,14,24,1,1694,1220,999,1792,906,1001
4,14,26,1,2352,1400,1527,1143,1209,1232
8,14,28,1,2009,1065,2332,1356,1103,2225
14,14,30,1,2431,3148,1471,1583,1112,1730
15,14,32,1,978,1530,1293,1300,905,613
41,14,1,2,2134,1806,916,2030,1890,1041
12,14,3,2,1877,1566,1613,1624,1073,1674
39,14,5,2,2003,1519,969,1111,668,1450
17,14,7,2,1758,1323,1690,1894,1130,1505
10,14,9,2,1271,1919,1450,1741,1258,1201
37,14,11,2,1155,2616,1069,2145,832,1422
30,14,13,2,3138,1497,2489,2221,1672,1520
27,14,15,2,3043,2717,1293,1091,1700,1656
22,14,17,2,2626,1334,1930,1310,1125,1476
5,14,19,2,1609,1884,1908,1414,1227,1629
7,14,21,2,2341,1088,1605,1684,1373,1726
1,14,23,2,1459,1878,1274,979,1158,1454
38,14,25,2,1245,1490,1070,2163,682,1362
2,14,27,2,1744,1636,1394,2144,1534,1397
6,14,29,2,1925,4065,1608,1531,1219,1566
20,14,31,2,2677,1512,2910,2204,862,1061
23,15,2,1,6281,7908,2978,948,2425,1509
42,15,4,1,4174,348,2769,3137,1667,1896
21,15,6,1,1982,3447,1814,2371,1912,1346
31,15,8,1,5015,2463,2163,3569,322,3661
39,15,10,1,2540,5823,4134,581,1480,1962
3,15,12,1,2800,1057,531,3942,1765,1251
41,15,14,1,6566,2203,3561,659,2551,2054
19,15,16,1,3106,3746,3042,1751,1052,3739
34,15,18,1,7560,810,5157,5622,1674,1356
12,15,20,1,6683,4142,3358,2873,1015,1181
15,15,22,1,1821,207,331,135,1564,1719
20,15,24,1,3438,1651,605,3016,807,1160
16,15,26,1,3992,262,3950,3334,1250,1828
18,15,28,1,5150,2963,6695,3461,527,2739
28,15,30,1,4691,171,6538,5319,2774,4073
27,15,32,1,1771,419,157,2274,1297,1002
13,15,1,2,4099,3706,1287,3439,2582,1721
9,15,3,2,6038,3959,1050,4237,1924,2847
35,15,5,2,445,180,297,172,1650,2432
4,15,7,2,4714,2625,3066,687,1276,1650
1,15,9,2,3190,3578,1058,4458,2371,2160
25,15,11,2,3645,186,2720,1059,961,1530
17,15,13,2,3524,548,2927,2867,2277,1556
29,15,15,2,2254,184,3146,3479,1587,1997
38,15,17,2,7275,2902,3093,3934,2095,2647
33,15,19,2,7394,2797,168,1311,1555,3526
8,15,21,2,3720,3133,1703,1019,1657,1555
37,15,23,2,6157,3216,3791,1804,1545,3407
7,15,25,2,3034,153,1898,2035,1174,1754
11,15,27,2,2733,3305,4053,3952,1304,1649
6,15,29,2,5151,2024,4337,3061,665,1984
30,15,31,2,3374,1125,952,4713,2231,2464
12,16,2,1,1995,546,1850,1566,1957,1804
35,16,4,1,2084,2946,1905,1572,930,1334
28,16,6,1,1572,1812,2487,2311,1349,1852
5,16,8,1,1133,2641,1758,1020,1909,2245
30,16,10,1,1249,1255,1267,1730,954,1363
11,16,12,1,1025,1998,4693,1687,1367,1558
10,16,14,1,1075,1089,1349,1305,904,984
37,16,16,1,1778,2195,2118,1209,883,1569
2,16,18,1,1888,2088,2136,857,1241,2297
4,16,20,1,1900,1643,1532,1272,1635,1758
9,16,22,1,1135,1991,1828,1367,1312,1522
34,16,24,1,1736,934,1302,1790,793,2459
40,16,26,1,1983,1508,2483,1097,1135,1099
20,16,28,1,2359,2044,201,104,947,2726
1,16,30,1,2891,3416,2204,2170,1197,3411
25,16,32,1,1196,3086,2008,2717,1017,947
38,16,1,2,2081,2403,1109,1272,1255,2375
32,16,3,2,1661,1340,2511,2018,1714,2597
15,16,5,2,4332,2265,416,857,1618,1255
23,16,7,2,2268,1193,1467,1288,904,2022
26,16,9,2,1101,1837,1006,1472,1180,1945
41,16,11,2,1383,,362,1681,1277,2308
42,16,13,2,3194,1360,3539,2660,1350,2568
19,16,15,2,910,1690,759,1244,998,1811
14,16,17,2,,2569,1166,2829,1309,1323
7,16,19,2,1596,170,2423,1012,1202,2767
8,16,21,2,1847,901,1392,1217,1029,1326
17,16,23,2,1633,1926,1152,4144,1368,2264
3,16,25,2,1630,2281,1566,2620,994,2344
22,16,27,2,2515,1804,1714,3053,1104,1700
21,16,29,2,3190,,106,2416,1461,1898
18,16,31,2,1107,1920,2151,1298,1262,1756
15,17,2,1,2547,1782,2250,2165,2776,1735
36,17,4,1,2654,1533,1682,1736,1187,254
28,17,6,1,2217,1650,3335,1621,1877,923
13,17,8,1,2297,1212,823,710,1426,1694
34,17,10,1,1702,268,2482,2507,2021,1802
27,17,12,1,1155,3049,2442,2229,1337,609
10,17,14,1,992,720,1827,1083,1478,856
6,17,16,1,1978,3180,1992,1597,1918,1645
24,17,18,1,1508,1953,1766,2203,1476,1309
42,17,20,1,2259,2978,2401,1378,1809,992
22,17,22,1,1176,1740,1749,1395,1926,1290
39,17,24,1,1944,2861,2604,1414,1293,769
30,17,26,1,2141,1128,1349,1184,2024,1618
26,17,28,1,1785,1883,2601,2527,2132,223
12,17,30,1,2404,1740,1748,1435,1341,1829
23,17,32,1,1168,2175,1691,1511,1313,565
20,17,1,2,1582,2288,1923,1870,2643,1389
8,17,3,2,2420,1756,1519,1858,1381,1731
3,17,5,2,2384,1968,1820,1717,2014,1494
18,17,7,2,2187,1904,1423,1912,1014,1187
31,17,9,2,2245,1507,1209,231,1670,1242
38,17,11,2,3747,2076,1602,1366,262,676
43,17,13,2,1765,1378,1684,1750,1612,1376
17,17,15,2,1338,1545,2077,1427,996,348
25,17,17,2,1699,1813,1349,2066,1531,1936
1,17,19,2,2134,1816,1562,1142,1234,3500
33,17,21,2,1692,190,1495,1511,242,1597
7,17,23,2,2054,1509,2142,2083,1701,1736
41,17,25,2,1524,1324,1958,2030,1841,1631
2,17,27,2,2191,2278,2052,2373,1302,1880
11,17,29,2,2762,1476,1366,2430,1223,1499
40,17,31,2,1737,2497,1685,1624,1561,1650
9,18,7,1,7557,2357,1460,1854,1268,1494
4,18,11,1,2200,2097,2618,1974,768,144
5,18,15,1,2155,2289,403,1752,1365,865
1,18,23,1,1401,1913,4619,1699,1942,1440
6,18,25,1,2388,3297,2032,1768,998,1338
13,18,27,1,2981,2282,2664,3390,2399,1300
7,18,2,2,2968,2473,3530,2134,1786,1185
3,18,12,2,1286,3884,1886,1800,1734,1014
2,18,14,2,2946,1501,3055,1772,1798,1109
11,18,18,2,2272,3277,2100,1782,1315,1477
12,18,24,2,2151,1873,2131,3527,830,1015
14,18,26,2,2598,1603,2442,1428,2021,1116
23,19,2,1,1984,2755,2207,1984,2153,864
